select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: VCPP
ITE_CLI_PRA|NUM_APO|VARCHAR2|19||76731
ITE_CLI_PRA|NUM_SIN_AON|NUMBER|22|8|76731
ITE_CLI_PRA|NUM_SIN_SEG|VARCHAR2|20||76731
ITE_CLI_PRA|TIP_COB|NUMBER|22|2|76731
ITE_CLI_PRA|DAT_OCO|DATE|7||76731
ITE_CLI_PRA|DAT_AVI|DATE|7||76731
ITE_CLI_PRA|NOM_REC|VARCHAR2|40||76731
ITE_CLI_PRA|CPF_REC|VARCHAR2|14||76731
ITE_CLI_PRA|NUM_SEQ_CTA|NUMBER|22|4|76731
ITE_CLI_PRA|QTD_PRL_FNC|NUMBER|22|3|76731
ITE_CLI_PRA|VAL_PRL_FNC|NUMBER|22|15|76731
ITE_CLI_PRA|VCT_PRI_PRL_FNC|DATE|7||76731
ITE_CLI_PRA|EST_VND|VARCHAR2|45||76731
ITE_CLI_PRA|VDR|VARCHAR2|15||76731
ITE_CLI_PRA|CLO_COD_EMP|NUMBER|22|10|76731
ITE_CLI_PRA|COD_CLI|NUMBER|22|5|76731
ITE_CLI_PRA|SPV_PRD_COD|VARCHAR2|6||76731
ITE_CLI_PRA|NUM_PRA|NUMBER|22|10|76731
ITE_CLI_PRA|COD_IDF|VARCHAR2|20||76731
ITE_CLI_PRA|DAT_INI_VGC|DATE|7||76731
ITE_CLI_PRA|DAT_FIM_VGC|DATE|7||76731
ITE_CLI_PRA|LGR_NOM|VARCHAR2|70||76731
ITE_CLI_PRA|LGR_NUM|VARCHAR2|8||76731
ITE_CLI_PRA|LGR_DES_CMP|VARCHAR2|16||76731
ITE_CLI_PRA|BRR_NOM|VARCHAR2|30||76731
ITE_CLI_PRA_SEQ|COD_PRA_SEQ|NUMBER|22|10|276355
ITE_CLI_PRA_SEQ|CLO_COD_EMP|NUMBER|22|10|276355
ITE_CLI_PRA_SEQ|NUM_SEQ|NUMBER|22|5|276355
ITE_CLI_PRA_SEQ|COD_RET|NUMBER|22|8|276355
ITE_CLI_PRA_SEQ|USR_ICS|VARCHAR2|30||276355
ITE_CLI_PRA_SEQ|DAT_ICS|DATE|7||276355
ITE_CLI_PRA_SEQ|USR_MNT|VARCHAR2|30||276355
ITE_CLI_PRA_SEQ|DAT_MNT|DATE|7||276355
ITE_CLI_PRA_SEQ|COD_IDF|VARCHAR2|20||276355
ITE_CRT_CMS|CLO_COD_EMP|NUMBER|22|10|902
ITE_CRT_CMS|ITE_PRD_COD|VARCHAR2|3||902
ITE_CRT_CMS|CGC_CPF_BSE|VARCHAR2|9||902
ITE_CRT_CMS|ORD_CGC_NUM|NUMBER|22|4|902
ITE_CRT_CMS|DGT_VRF_CGC_CPF|NUMBER|22|2|902
ITE_CRT_CMS|TIP_CMS|VARCHAR2|2||902
ITE_CRT_CMS|PCT_CMS|NUMBER|22|5|902
ITE_CTP_DDO_VRV|CTP_COD|VARCHAR2|15||14735687
ITE_CTP_DDO_VRV|DES_CPO|VARCHAR2|50||14735687
ITE_CTP_DDO_VRV|VAL_CPO|VARCHAR2|100||14735687
ITE_CTP_DDO_VRV|DAT_INI_VGC|DATE|7||14735687
ITE_CTP_DDO_VRV|DAT_FIM_VGC|DATE|7||14735687
ITE_CTP_DDO_VRV|USR_ICS|VARCHAR2|30||14735687
ITE_CTP_DDO_VRV|DAT_ICS|DATE|7||14735687
ITE_CTP_DDO_VRV|USR_MNT|VARCHAR2|30||14735687
ITE_CTP_DDO_VRV|DAT_MNT|DATE|7||14735687
ITE_DEP_TIP_SNS|COD|VARCHAR2|5||9
ITE_DEP_TIP_SNS|CLO_COD_EMP|NUMBER|22|10|9
ITE_DEP_TIP_SNS|ITE_PRD_COD|VARCHAR2|4||9
ITE_DEP_TIP_SNS|TPS_COD|NUMBER|22|2|9
ITE_DEP_TIP_SNS|TPS_COD_DEP|NUMBER|22|2|9
ITE_DEP_TIP_SNS|COD_PRD_TRN|VARCHAR2|4||9
ITE_DEP_TIP_SNS|DAT_INI_VGC|DATE|7||9
ITE_DEP_TIP_SNS|DAT_FIM_VGC|DATE|7||9
ITE_DEP_TIP_SNS|DAT_ICS|DATE|7||9
ITE_DEP_TIP_SNS|USR_ICS|VARCHAR2|30||9
ITE_DEP_TIP_SNS|DAT_MNT|DATE|7||9
ITE_DEP_TIP_SNS|USR_MNT|VARCHAR2|30||9
ITE_HST_CTP|COD|NUMBER|22|15|670278
ITE_HST_CTP|CTP_COD|VARCHAR2|15||670278
ITE_HST_CTP|TIP_REG|VARCHAR2|2||670278
ITE_HST_CTP|USR_RSP|VARCHAR2|30||670278
ITE_HST_CTP|DAT_MVM|DATE|7||670278
ITE_HST_CTP|NUM_PRL_SNS|NUMBER|22|2|670278
ITE_HST_CTP|MTV_RJC_SNS|VARCHAR2|4||670278
ITE_HST_CTP|EST_VND|VARCHAR2|10||670278
ITE_HST_CTP|COD_CBE_SNS|NUMBER|22|4|670278
ITE_HST_CTP|COD_NTZ_DNO|NUMBER|22|4|670278
ITE_HST_CTP|NUM_SNS_PAR|NUMBER|22|8|670278
ITE_HST_CTP|DAT_OCR_SNS|DATE|7||670278
ITE_HST_CTP|DAT_AVS_SNS|DATE|7||670278
ITE_HST_CTP|NOM_RCM|VARCHAR2|40||670278
ITE_HST_CTP|CPF_RCM|VARCHAR2|14||670278
ITE_HST_CTP|VAL_PGT_SNS|NUMBER|22|15|670278
ITE_HST_CTP|DES_SNS|VARCHAR2|2000||670278
ITE_HST_CTP|USR_ICS|VARCHAR2|30||670278
ITE_HST_CTP|DAT_ICS|DATE|7||670278
ITE_HST_CTP|USR_MNT|VARCHAR2|30||670278
ITE_HST_CTP|DAT_MNT|DATE|7||670278
ITE_LDR|CLO_COD_EMP|NUMBER|22|10|163880161
ITE_LDR|ITE_PRD_COD|VARCHAR2|4||163880161
ITE_LDR|TIP_REG|VARCHAR2|2||163880161
ITE_LDR|NUM_RMS|NUMBER|22|6|163880161
ITE_LDR|DAT_RMS|DATE|7||163880161
ITE_LDR|COD_SGA|NUMBER|22|4|163880161
ITE_LDR|COD_ETL|NUMBER|22|4|163880161
ITE_LDR|NUM_SEQ|NUMBER|22|6|163880161
ITE_LDR|COD_CLI_PAR|NUMBER|22|10|163880161
ITE_LDR|COD_CLI_ETL|VARCHAR2|20||163880161
ITE_LDR|NUM_CPF|VARCHAR2|14||163880161
ITE_LDR|NUM_RG|VARCHAR2|11||163880161
ITE_LDR|SGL_ORG_EMI|VARCHAR2|5||163880161
ITE_LDR|CUF_SGL|VARCHAR2|2||163880161
ITE_LDR|DAT_EPD_RG|DATE|7||163880161
ITE_LDR|NOM|VARCHAR2|45||163880161
ITE_LDR|DAT_NAS|DATE|7||163880161
ITE_LDR|SEX|VARCHAR2|1||163880161
ITE_LDR|ETO_CVL|VARCHAR2|1||163880161
ITE_LDR|LGR_NOM|VARCHAR2|60||163880161
ITE_LDR|LGR_NUM|VARCHAR2|8||163880161
ITE_LDR|LGR_DES_CMP|VARCHAR2|16||163880161
ITE_LDR|BRR_NOM|VARCHAR2|25||163880161
ITE_LDR|CID_NOM|VARCHAR2|30||163880161
ITE_LDR|CEP_COD|VARCHAR2|8||163880161
ITE_LDR|UND_FDR_SGL|VARCHAR2|2||163880161
ITE_LDR|DDD_TE1_COD|NUMBER|22|4|163880161
ITE_LDR|TE1_NUM|NUMBER|22|8|163880161
ITE_LDR|RML_TE1_NUM|VARCHAR2|6||163880161
ITE_LDR|NUM_SGR|VARCHAR2|4||163880161
ITE_LDR|COD_PLN|VARCHAR2|4||163880161
ITE_LDR|COD_FXA_ETR|VARCHAR2|4||163880161
ITE_LDR|COD_VGC|VARCHAR2|4||163880161
ITE_LDR|COD_NVL|VARCHAR2|4||163880161
ITE_LDR|COD_CPH|VARCHAR2|4||163880161
ITE_LDR|VAL_PMO_TOT|NUMBER|22|15|163880161
ITE_LDR|DIA_PGD_VCT|VARCHAR2|2||163880161
ITE_LDR|DAT_ADE|DATE|7||163880161
ITE_LDR|VAL_PRL_FNC|NUMBER|22|6|163880161
ITE_LDR|QTD_PRL_FNC|NUMBER|22|2|163880161
ITE_LDR|VDR|VARCHAR2|10||163880161
ITE_LDR|EST_VND|VARCHAR2|10||163880161
ITE_LDR|VCT_PRI_PRL_FNC|DATE|7||163880161
ITE_LDR|NUM_CTA_ARC|VARCHAR2|20||163880161
ITE_LDR|NUM_SEQ_ARC|NUMBER|22|4|163880161
ITE_LDR|TIP_ARC|VARCHAR2|1||163880161
ITE_LDR|VAL_RBT|NUMBER|22|15|163880161
ITE_LDR|DAT_VCT|DATE|7||163880161
ITE_LDR|DAT_RBT|DATE|7||163880161
ITE_LDR|DAT_RFR|DATE|7||163880161
ITE_LDR|NUM_FCA|VARCHAR2|15||163880161
ITE_LDR|DCM_CNL_PAR|VARCHAR2|4||163880161
ITE_LDR|DAT_CNL|DATE|7||163880161
ITE_LDR|TIP_CNL|NUMBER|22|2|163880161
ITE_LDR|DES_MTV_CNL|VARCHAR2|255||163880161
ITE_LDR|COD_BNF_PAR|NUMBER|22|2|163880161
ITE_LDR|COD_CBE_SNS|NUMBER|22|4|163880161
ITE_LDR|COD_NTZ_DNO|NUMBER|22|4|163880161
ITE_LDR|NUM_CTF_PAR|VARCHAR2|20||163880161
ITE_LDR|NUM_APL_PAR|VARCHAR2|19||163880161
ITE_LDR|NUM_SNS_PAR|NUMBER|22|8|163880161
ITE_LDR|NUM_SNS|VARCHAR2|20||163880161
ITE_LDR|TIP_CBE_SNS|NUMBER|22|2|163880161
ITE_LDR|DAT_OCR_SNS|DATE|7||163880161
ITE_LDR|DAT_AVS_SNS|DATE|7||163880161
ITE_LDR|NOM_RCM|VARCHAR2|40||163880161
ITE_LDR|CPF_RCM|VARCHAR2|14||163880161
ITE_LDR|TIP_PGT_SNS|VARCHAR2|1||163880161
ITE_LDR|NUM_PRL_SNS|NUMBER|22|2|163880161
ITE_LDR|NUM_CTA_CRE|NUMBER|22|20|163880161
ITE_LDR|DAT_PGT_SNS|DATE|7||163880161
ITE_LDR|VAL_PGT_SNS|NUMBER|22|15|163880161
ITE_LDR|MTV_RJC|VARCHAR2|4||163880161
ITE_LDR|DES_MTV_RJC|VARCHAR2|255||163880161
ITE_LDR|STA_PRC|VARCHAR2|1||163880161
ITE_LDR|NUM_RTR|NUMBER|22|6|163880161
ITE_LDR|USR_ICS|VARCHAR2|30||163880161
ITE_LDR|DAT_ICS|DATE|7||163880161
ITE_LDR|USR_MNT|VARCHAR2|30||163880161
ITE_LDR|DAT_MNT|DATE|7||163880161
ITE_LDR|NUM_CTO_BNF|VARCHAR2|16||163880161
ITE_LDR|OBS_SNS|VARCHAR2|255||163880161
ITE_LDR|DAT_ATL_CDS|DATE|7||163880161
ITE_LDR|VAL_CPT|NUMBER|22|10|163880161
ITE_LDR|NUM_SRT|VARCHAR2|10||163880161
ITE_LDR|DDO_VRV|VARCHAR2|1112||163880161
ITE_LDR|DES_SNS|VARCHAR2|2000||163880161
ITE_LDR|CAV_COD|VARCHAR2|4||163880161
ITE_LDR|TIP_PGT_CTC|VARCHAR2|2||163880161
ITE_LDR|NUM_BNC|NUMBER|22|3|163880161
ITE_LDR|AGC_COD|VARCHAR2|6||163880161
ITE_LDR|DGT_AGC|VARCHAR2|2||163880161
ITE_LDR|NUM_CCO|VARCHAR2|12||163880161
ITE_LDR|DGT_CCO|VARCHAR2|2||163880161
ITE_LDR|BDR_NOM|VARCHAR2|1||163880161
ITE_LDR|NUM_CTO|VARCHAR2|19||163880161
ITE_LDR|VLD_CTO|VARCHAR2|4||163880161
ITE_LDR|CNV_COB|VARCHAR2|30||163880161
ITE_LDR|NUM_RMS_ORI|NUMBER|22|6|163880161
ITE_LDR|NUM_SEQ_ORI|NUMBER|22|6|163880161
ITE_LDR|USR_RSP|VARCHAR2|30||163880161
ITE_LDR|DAT_MVM|DATE|7||163880161
ITE_LDR|GRP_COD|VARCHAR2|2||163880161
ITE_LDR|PCT_PTP|NUMBER|22|5|163880161
ITE_LDR|CPF_PROPIO_BFR|VARCHAR2|1||163880161
ITE_LDR|NUM_SEQ_BFR|NUMBER|22|5|163880161
ITE_LDR|LMT_IDN_SNS_BFR|NUMBER|22|5|163880161
ITE_LDR|TIP_INT|VARCHAR2|1||163880161
ITE_LDR|CNF_PGT|VARCHAR2|1||163880161
ITE_LDR|QTD_DIA_UTL|NUMBER|22|3|163880161
ITE_LDR|NUM_SRI|NUMBER|22|5|163880161
ITE_LDR_CHQ|NUM_SNS_TRN|NUMBER|22|15|23601
ITE_LDR_CHQ|NUM_EXP_SNS|NUMBER|22|15|23601
ITE_LDR_CHQ|NUM_SNS_LIQ|NUMBER|22|15|23601
ITE_LDR_CHQ|NOM_RCM|VARCHAR2|40||23601
ITE_LDR_CHQ|DT_EMISSAO|DATE|7||23601
ITE_LDR_CHQ|VAL_PGT_CHQ|NUMBER|22|15|23601
ITE_LDR_CHQ|DT_VCTO|DATE|7||23601
ITE_LDR_CHQ|BANCO_PGTO|VARCHAR2|4||23601
ITE_LDR_CHQ|CHEQUE_CONTA|VARCHAR2|2||23601
ITE_LDR_CHQ|CONTA_BANCO|VARCHAR2|4||23601
ITE_LDR_CHQ|CONTA_AGENCIA|VARCHAR2|4||23601
ITE_LDR_CHQ|CONTA_CONTA|VARCHAR2|15||23601
ITE_LDR_CHQ|NR_CHEQUE|VARCHAR2|15||23601
ITE_LDR_CHQ|STATUS|VARCHAR2|3||23601
ITE_LOG_ERR|CLO_COD_EMP|NUMBER|22|10|345378
ITE_LOG_ERR|COD_IDF|VARCHAR2|20||345378
ITE_LOG_ERR|DAT_ICS|DATE|7||345378
ITE_LOG_ERR|USR_ICS|VARCHAR2|30||345378
ITE_LOG_ERR|COD_LOG|NUMBER|22|3|345378
ITE_LOG_ERR|DES_LOG|VARCHAR2|150||345378
ITE_LOG_ERR|DES_LOC_ERR|VARCHAR2|80||345378
ITE_LOG_ERR_TRL|CLO_COD_EMP|NUMBER|22|10|178
ITE_LOG_ERR_TRL|DAT_ICS|DATE|7||178
ITE_LOG_ERR_TRL|USR_ICS|VARCHAR2|30||178
ITE_LOG_ERR_TRL|NUM_SEQ_H|NUMBER|22|5|178
ITE_LOG_ERR_TRL|TIP_ARQ_H|NUMBER|22|2|178
ITE_LOG_ERR_TRL|TIP_REG_H|VARCHAR2|2||178
ITE_LOG_ERR_TRL|TIP_REG_T|VARCHAR2|2||178
ITE_LOG_ERR_TRL|NUM_REG_T|VARCHAR2|7||178
ITE_LOG_ERR_TRL|TOT_REG_T|VARCHAR2|7||178
ITE_LOG_ERR_TRL|COD_ERR|VARCHAR2|6||178
ITE_MVM|CLO_COD_EMP|NUMBER|22|10|24
ITE_MVM|COD|NUMBER|22|5|24
ITE_MVM|DES|VARCHAR2|50||24
ITE_MVM|DES_ABV|VARCHAR2|2||24
ITE_MVM|USR_ICS|VARCHAR2|30||24
ITE_MVM|DAT_ICS|DATE|7||24
ITE_MVM|USR_MNT|VARCHAR2|30||24
ITE_MVM|DAT_MNT|DATE|7||24
ITE_PRD|IND_REL_CSD_SNS|VARCHAR2|1||519
ITE_PRD|IND_CPT_INF|VARCHAR2|1||519
ITE_PRD|QTD_DIA_DSI|NUMBER|22|2|519
ITE_PRD|CLO_COD_EMP|NUMBER|22|10|519
ITE_PRD|ITE_PRD_COD|VARCHAR2|3||519
ITE_PRD|SPV_PRD_COD|VARCHAR2|6||519
ITE_PRD|APL_COD_APC|VARCHAR2|20||519
ITE_PRD|VAL_PMO_APC|NUMBER|22|17|519
ITE_PRD|APL_COD_VGR|VARCHAR2|20||519
ITE_PRD|VAL_PMO_VGR|NUMBER|22|17|519
ITE_PRD|VAL_PMO_DEC|NUMBER|22|17|519
ITE_PRD|CAP_COD|VARCHAR2|5||519
ITE_PRD|IND_PRO|VARCHAR2|1||519
ITE_PRD|TIP_RJS_ATM|VARCHAR2|1||519
ITE_PRD|PAR_COD|NUMBER|22|6|519
ITE_PRD|CAV_COD|VARCHAR2|2||519
ITE_PRD|TIP_PGT_CTC|VARCHAR2|2||519
ITE_PRD|NUM_ASS_CPF|NUMBER|22|2|519
ITE_PRD|DIA_PGD_VCT|NUMBER|22|2|519
ITE_PRD|PCD_PGT|VARCHAR2|3||519
ITE_PRD|AAI_COD|VARCHAR2|4||519
ITE_PRD|ASR_CLB_NUM_DRT|NUMBER|22|6|519
ITE_PRD|IND_NUM_CTO|VARCHAR2|3||519
ITE_PRD|DAT_INI_VGC|DATE|7||519
ITE_PRD|DAT_FIM_VGC|DATE|7||519
ITE_PRD|USR_ICS|VARCHAR2|30||519
ITE_PRD|DAT_ICS|DATE|7||519
ITE_PRD|USR_MNT|VARCHAR2|30||519
ITE_PRD|DAT_MNT|DATE|7||519
ITE_PRD|CAU_COD|NUMBER|22|3|519
ITE_PRD|MTV_CNL|VARCHAR2|2||519
ITE_PRD|APL_COD_VCS|VARCHAR2|20||519
ITE_PRD|VAL_PMO_VCS|NUMBER|22|17|519
ITE_PRD_BFR|CLO_COD_EMP|NUMBER|22|10|40
ITE_PRD_BFR|ITE_PRD_COD|VARCHAR2|3||40
ITE_PRD_BFR|NOM_BFR|VARCHAR2|45||40
ITE_PRD_BFR|SEX_BFR|VARCHAR2|1||40
ITE_PRD_BFR|DAT_NAS_BFR|DATE|7||40
ITE_PRD_BFR|GRP_COD|NUMBER|22|2|40
ITE_PRD_BFR|TIP_BNF|VARCHAR2|2||40
ITE_PRD_BFR|PCT_PTP|NUMBER|22|5|40
ITE_PRD_BFR|DAT_INI_VGC|DATE|7||40
ITE_PRD_BFR|DAT_FIM_VGC|DATE|7||40
ITE_PRD_BFR|USR_ICS|VARCHAR2|30||40
ITE_PRD_BFR|DAT_ICS|DATE|7||40
ITE_PRD_BFR|USR_MNT|VARCHAR2|30||40
ITE_PRD_BFR|DAT_MNT|DATE|7||40
ITE_PRD_BNF|CLO_COD_EMP|NUMBER|22|10|964
ITE_PRD_BNF|ITE_PRD_COD|VARCHAR2|3||964
ITE_PRD_BNF|TIP_BNF|VARCHAR2|2||964
ITE_PRD_BNF|RAM_COD|VARCHAR2|3||964
ITE_PRD_BNF|VAL_BNF|NUMBER|22|17|964
ITE_PRD_BNF|DAT_INI_VGC|DATE|7||964
ITE_PRD_BNF|DAT_FIM_VGC|DATE|7||964
ITE_PRD_BNF|USR_ICS|VARCHAR2|30||964
ITE_PRD_BNF|DAT_ICS|DATE|7||964
ITE_PRD_BNF|USR_MNT|VARCHAR2|30||964
ITE_PRD_BNF|DAT_MNT|DATE|7||964
ITE_PRD_BNF|TIP_SEG|VARCHAR2|1||964
ITE_PRD_BNF|TPS_COD|NUMBER|22|2|964
ITE_PRD_BNF_CTO|CLO_COD_EMP|NUMBER|22|10|53
ITE_PRD_BNF_CTO|ITE_PRD_COD|VARCHAR2|3||53
ITE_PRD_BNF_CTO|BNF_CTO_COD|VARCHAR2|3||53
ITE_PRD_BNF_CTO|TIP_SEG|VARCHAR2|1||53
ITE_PRD_BNF_CTO|DAT_INI_VGC|DATE|7||53
ITE_PRD_BNF_CTO|DAT_FIM_VGC|DATE|7||53
ITE_PRD_BNF_CTO|USR_ICS|VARCHAR2|30||53
ITE_PRD_BNF_CTO|DAT_ICS|DATE|7||53
ITE_PRD_BNF_CTO|USR_MNT|VARCHAR2|30||53
ITE_PRD_BNF_CTO|DAT_MNT|DATE|7||53
ITE_PRD_CMZ|COD|VARCHAR2|10||113
ITE_PRD_CMZ|CLO_COD_EMP|NUMBER|22|10|113
ITE_PRD_CMZ|ITE_PRD_COD|VARCHAR2|4||113
ITE_PRD_CMZ|COD_ITM|VARCHAR2|10||113
ITE_PRD_CMZ|VAL_INI|NUMBER|22|10|113
ITE_PRD_CMZ|VAL_FIM|NUMBER|22|10|113
ITE_PRD_CMZ|PCT_CMS|NUMBER|22|5|113
ITE_PRD_CMZ|PCT_PLB|NUMBER|22|5|113
ITE_PRD_CMZ|VAL_CMS|NUMBER|22|10|113
ITE_PRD_CMZ|VAL_PLB|NUMBER|22|10|113
ITE_PRD_CMZ|DAT_INI_VGC|DATE|7||113
ITE_PRD_CMZ|DAT_FIM_VGC|DATE|7||113
ITE_PRD_CMZ|USR_ICS|VARCHAR2|30||113
ITE_PRD_CMZ|DAT_ICS|DATE|7||113
ITE_PRD_CMZ|USR_MNT|VARCHAR2|30||113
ITE_PRD_CMZ|DAT_MNT|DATE|7||113
ITE_PRD_CMZ|VAL_PMO_TOT|NUMBER|22|17|113
ITE_PRD_CRT|CGC_CPF_BSE|VARCHAR2|9||456
ITE_PRD_CRT|ORD_CGC_NUM|NUMBER|22|4|456
ITE_PRD_CRT|DGT_VRF_CGC_CPF|NUMBER|22|2|456
ITE_PRD_CRT|SSE_UNC_CRT_COD|VARCHAR2|14||456
ITE_PRD_CRT|DAT_INI_VGC|DATE|7||456
ITE_PRD_CRT|DAT_FIM_VGC|DATE|7||456
ITE_PRD_CRT|USR_ICS|VARCHAR2|30||456
ITE_PRD_CRT|DAT_ICS|DATE|7||456
ITE_PRD_CRT|USR_MNT|VARCHAR2|30||456
ITE_PRD_CRT|DAT_MNT|DATE|7||456
ITE_PRD_CRT|CLO_COD_EMP|NUMBER|22|10|456
ITE_PRD_CRT|ITE_PRD_COD|VARCHAR2|3||456
ITE_PRD_CRT|TIP_PSS_CRT|VARCHAR2|1||456
ITE_PRM_RGR_PGT_SNS|CLO_COD_EMP|NUMBER|22|10|540
ITE_PRM_RGR_PGT_SNS|ITE_PRD_COD|VARCHAR2|4||540
ITE_PRM_RGR_PGT_SNS|TPS_COD|NUMBER|22|2|540
ITE_PRM_RGR_PGT_SNS|CSI_COD|NUMBER|22|5|540
ITE_PRM_RGR_PGT_SNS|DAT_BSE_RGR|VARCHAR2|20||540
ITE_PRM_RGR_PGT_SNS|USR_ICS|VARCHAR2|30||540
ITE_PRM_RGR_PGT_SNS|DAT_ICS|DATE|7||540
ITE_PRM_RGR_PGT_SNS|USR_MNT|VARCHAR2|30||540
ITE_PRM_RGR_PGT_SNS|DAT_MNT|DATE|7||540
ITE_RGR_PGT_SNS|FVO_PGT_SNS|VARCHAR2|3||398
ITE_RGR_PGT_SNS|CLO_COD_EMP|NUMBER|22|10|398
ITE_RGR_PGT_SNS|ITE_PRD_COD|VARCHAR2|4||398
ITE_RGR_PGT_SNS|TPS_COD|NUMBER|22|2|398
ITE_RGR_PGT_SNS|QTD_DIA_CRN|NUMBER|22|3|398
ITE_RGR_PGT_SNS|DAT_BSE_CRN|VARCHAR2|20||398
ITE_RGR_PGT_SNS|QTD_DIA_FRQ|NUMBER|22|3|398
ITE_RGR_PGT_SNS|LMT_IDN_SNS|NUMBER|22|2|398
ITE_RGR_PGT_SNS|VAL_MAX_IDN|NUMBER|22|15|398
ITE_RGR_PGT_SNS|QTD_PRL_FNC_IDN|NUMBER|22|3|398
ITE_RGR_PGT_SNS|DAT_INI_VGC|DATE|7||398
ITE_RGR_PGT_SNS|DAT_FIM_VGC|DATE|7||398
ITE_RGR_PGT_SNS|USR_ICS|VARCHAR2|30||398
ITE_RGR_PGT_SNS|DAT_ICS|DATE|7||398
ITE_RGR_PGT_SNS|USR_MNT|VARCHAR2|30||398
ITE_RGR_PGT_SNS|DAT_MNT|DATE|7||398
ITE_RGR_PGT_SNS|VAL_MAX_IDN_PRL|NUMBER|22|17|398
ITE_RGR_PGT_SNS|CSI_COD|NUMBER|22|5|398
ITE_RGR_PGT_SNS|LMT_IDN_SNS_BFR|NUMBER|22|2|398
ITE_RGR_PGT_SNS|VAL_MAX_IDN_BFR|NUMBER|22|15|398
ITE_RGR_PGT_SNS|QTD_DIA|NUMBER|22|3|398
ITE_RGR_PGT_SNS|FRM_IDN|VARCHAR2|2||398
ITE_RJC|COD|NUMBER|22|5|93
ITE_RJC|DES|VARCHAR2|100||93
ITE_RJC|USR_ICS|VARCHAR2|30||93
ITE_RJC|DAT_ICS|DATE|7||93
ITE_RJC|USR_MNT|VARCHAR2|30||93
ITE_RJC|DAT_MNT|DATE|7||93
ITE_SLC_TMK|CLO_COD_EMP|NUMBER|22|10|310
ITE_SLC_TMK|ITE_PRD_COD|VARCHAR2|3||310
ITE_SLC_TMK|COD_IDF|VARCHAR2|20||310
ITE_SLC_TMK|DES_EMP|VARCHAR2|45||310
ITE_SLC_TMK|CPF_BSE|NUMBER|22|9|310
ITE_SLC_TMK|CPF_DGT_VRF|NUMBER|22|2|310
ITE_SLC_TMK|NUM_RG|VARCHAR2|14||310
ITE_SLC_TMK|SGL_ORG_EMI|VARCHAR2|5||310
ITE_SLC_TMK|SGL_FDR_RG|VARCHAR2|2||310
ITE_SLC_TMK|DAT_EPD_RG|DATE|7||310
ITE_SLC_TMK|PAS_COD|VARCHAR2|3||310
ITE_SLC_TMK|NOM|VARCHAR2|45||310
ITE_SLC_TMK|DAT_NAS|DATE|7||310
ITE_SLC_TMK|SEX|VARCHAR2|1||310
ITE_SLC_TMK|ECV_COD|NUMBER|22|2|310
ITE_SLC_TMK|LGR_NOM|VARCHAR2|70||310
ITE_SLC_TMK|LGR_NUM|VARCHAR2|8||310
ITE_SLC_TMK|LGR_DES_CMP|VARCHAR2|16||310
ITE_SLC_TMK|BRR_NOM|VARCHAR2|30||310
ITE_SLC_TMK|CID_NOM|VARCHAR2|30||310
ITE_SLC_TMK|UND_FDR_SGL|VARCHAR2|2||310
ITE_SLC_TMK|CXA_PST_NUM|VARCHAR2|7||310
ITE_SLC_TMK|CEP_COD|VARCHAR2|9||310
ITE_SLC_TMK|DDD_TE1_COD|VARCHAR2|4||310
ITE_SLC_TMK|TE1_NUM|VARCHAR2|8||310
ITE_SLC_TMK|RML_TE1_NUM|VARCHAR2|4||310
ITE_SLC_TMK|DDD_TE2_COD|VARCHAR2|4||310
ITE_SLC_TMK|TE2_NUM|VARCHAR2|8||310
ITE_SLC_TMK|RML_TE2_NUM|VARCHAR2|4||310
ITE_SLC_TMK|DDD_FA1_COD|VARCHAR2|4||310
ITE_SLC_TMK|FA1_NUM|VARCHAR2|8||310
ITE_SLC_TMK|RML_FA1_NUM|VARCHAR2|4||310
ITE_SLC_TMK|DDD_FA2_COD|VARCHAR2|4||310
ITE_SLC_TMK|FA2_NUM|VARCHAR2|8||310
ITE_SLC_TMK|RML_FA2_NUM|VARCHAR2|4||310
ITE_SLC_TMK|EML|VARCHAR2|40||310
ITE_SLC_TMK|SLC_TIP|VARCHAR2|2||310
ITE_SLC_TMK|STA|VARCHAR2|1||310
ITE_SLC_TMK|USR_ICS|VARCHAR2|30||310
ITE_SLC_TMK|DAT_ICS|DATE|7||310
ITE_SLC_TMK|USR_MNT|VARCHAR2|30||310
ITE_SLC_TMK|DAT_MNT|DATE|7||310
ITE_TMP_ERR|NOM_EMP|VARCHAR2|40||33934
ITE_TMP_ERR|ERR_TIP|NUMBER|22|5|33934
ITE_TMP_ERR|ERR_SEC|VARCHAR2|20||33934
ITE_TMP_ERR|COD_ASS|VARCHAR2|14||33934
ITE_TMP_PGT|PLN_COD|VARCHAR2|4||275285
ITE_TMP_PGT|FXA_ETR_COD|VARCHAR2|4||275285
ITE_TMP_PGT|VGC_COD|VARCHAR2|4||275285
ITE_TMP_PGT|NVL_COD|VARCHAR2|4||275285
ITE_TMP_PGT|CPH_COD|VARCHAR2|4||275285
ITE_TMP_PGT|VAL_SGR|NUMBER|22|17|275285
ITE_TMP_PGT|DIA_COB|VARCHAR2|2||275285
ITE_TMP_PGT|DAT_ADE|DATE|7||275285
