select t.INDEX_NAME || '|' ||
HCBA_I|NORMAL|HST_CTC_BNF_ADE|VISIBLE|NONUNIQUE|VALID
HCB_MBA_FK_I|NORMAL|HST_CTC_BNF_ADE|VISIBLE|NONUNIQUE|VALID
HCC_PK|NORMAL|HST_CTR_SGR_CMS|VISIBLE|UNIQUE|VALID
HCD_CRC_CRD_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CRD_CLO_FK_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CRD_DAT_CTB_SUN_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CRD_RMO_FK_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CRD_VCT_STU_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CRR_CRD_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_CTS_RCR_DIV_IX|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_I|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_IDX_TEMP_1|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_IX01_CTS_RCR_DIV|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_IX02_CTS_RCR_DIV|NORMAL|HST_CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
HCD_PK|NORMAL|HST_CTS_RCR_DIV|VISIBLE|UNIQUE|VALID
HCT_PK|NORMAL|HST_CTB|VISIBLE|UNIQUE|VALID
HCT_SUN_PK|NORMAL|HST_CTB_SUN|VISIBLE|UNIQUE|VALID
HMR_PK|NORMAL|HST_MVM_RSR|VISIBLE|UNIQUE|VALID
HOC_PK|NORMAL|HST_OCR_DCM_COB|VISIBLE|UNIQUE|VALID
HPE_PK|NORMAL|HST_PCT_EMP_RSG|VISIBLE|UNIQUE|VALID
HPP_PK|NORMAL|HST_PCT_PTP_CTC|VISIBLE|UNIQUE|VALID
HSC_AAI_FK_I|NORMAL|HST_CLB|VISIBLE|NONUNIQUE|VALID
HSC_CGO_FK_I|NORMAL|HST_CLB|VISIBLE|NONUNIQUE|VALID
HSC_CLB_FK_I|NORMAL|HST_CLB|VISIBLE|NONUNIQUE|VALID
HSC_PK|NORMAL|HST_CLB|VISIBLE|UNIQUE|VALID
HST_CTC_BNF_ADE_I1|NORMAL|HST_CTC_BNF_ADE|VISIBLE|NONUNIQUE|VALID
HST_ODC_CRD|NORMAL|HST_OCR_DCM_COB_SAP|VISIBLE|NONUNIQUE|VALID
HST_ODC_DAT|NORMAL|HST_OCR_DCM_COB_SAP|VISIBLE|NONUNIQUE|VALID
HST_ODC_I|NORMAL|HST_OCR_DCM_COB_SAP|VISIBLE|NONUNIQUE|VALID
HST_PEP_IDX|NORMAL|HST_PEP|VISIBLE|NONUNIQUE|VALID
HST_PEP_PK|NORMAL|HST_PEP|VISIBLE|UNIQUE|VALID
HST_PK|NORMAL|HST_ENV_CAT_RMT|VISIBLE|UNIQUE|VALID
HTM_BSG_FK_I|NORMAL|HST_TXA_MDA|VISIBLE|NONUNIQUE|VALID
HTM_PK|NORMAL|HST_TXA_MDA|VISIBLE|UNIQUE|VALID
I1_ITC_BCR_RET_SAP|NORMAL|ITC_BCR_RET_SAP|VISIBLE|NONUNIQUE|VALID
I1_ITC_CTL_PRC|NORMAL|ITC_CTL_PRC|VISIBLE|NONUNIQUE|VALID
I1_ITC_SAP_COB_REG|NORMAL|ITC_SAP_COB_REG|VISIBLE|NONUNIQUE|VALID
I1_ITC_SAP_CTL_RMS_RPQ|NORMAL|ITC_SAP_CTL_RMS_RPQ|VISIBLE|NONUNIQUE|VALID
I1_ITC_SAP_CTS_RCR_ALT_POS|NORMAL|ITC_SAP_CTS_RCR_ALT_POS|VISIBLE|NONUNIQUE|VALI
I1_ITC_SAP_CTS_RCR_ICT_DIV|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV|VISIBLE|NONUNIQUE|VALI
I1_ITC_SAP_CTS_RCR_ICT_DIV_AUX|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV_AUX|VISIBLE|NONUNI
I1_ITC_SAP_CTS_RCR_RET_PRL_DIV|NORMAL|ITC_SAP_CTS_RCR_RET_PRL_DIV|VISIBLE|NONUNI
I1_ITC_SAP_CTS_RCR_RMS_DIV|NORMAL|ITC_SAP_CTS_RCR_RMS_DIV|VISIBLE|UNIQUE|VALID
I1_PONTEIRO_CADENAS_DIARIAS|NORMAL|PONTEIRO_CADENAS_DIARIAS|VISIBLE|NONUNIQUE|VA
I1_PONTEIRO_CADENAS_MENSAIS|NORMAL|PONTEIRO_CADENAS_MENSAIS|VISIBLE|NONUNIQUE|VA
I2_ITC_BCR_RET_SAP|NORMAL|ITC_BCR_RET_SAP|VISIBLE|NONUNIQUE|VALID
I2_ITC_SAP_COB_REG|NORMAL|ITC_SAP_COB_REG|VISIBLE|NONUNIQUE|VALID
I2_ITC_SAP_CTS_RCR_ICT_DIV|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV|VISIBLE|NONUNIQUE|VALI
I2_ITC_SAP_CTS_RCR_ICT_DIV_AUX|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV_AUX|VISIBLE|NONUNI
I2_ITC_SAP_CTS_RCR_RET_PRL_DIV|NORMAL|ITC_SAP_CTS_RCR_RET_PRL_DIV|VISIBLE|NONUNI
I2_ITC_SAP_CTS_RCR_RMS_DIV|NORMAL|ITC_SAP_CTS_RCR_RMS_DIV|VISIBLE|NONUNIQUE|VALI
I3_ITC_BCR_RET_SAP|NORMAL|ITC_BCR_RET_SAP|VISIBLE|NONUNIQUE|VALID
I3_ITC_SAP_CTS_RCR_ICT_DIV|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV|VISIBLE|NONUNIQUE|VALI
I3_ITC_SAP_CTS_RCR_ICT_DIV_AUX|NORMAL|ITC_SAP_CTS_RCR_ICT_DIV_AUX|VISIBLE|NONUNI
I3_ITC_SAP_CTS_RCR_RET_PRL_DIV|NORMAL|ITC_SAP_CTS_RCR_RET_PRL_DIV|VISIBLE|NONUNI
I4_ITC_BCR_RET_SAP|NORMAL|ITC_BCR_RET_SAP|VISIBLE|NONUNIQUE|VALID
I4_ITC_SAP_CTS_RCR_RET_PRL_DIV|NORMAL|ITC_SAP_CTS_RCR_RET_PRL_DIV|VISIBLE|NONUNI
IBO_CTP_COD_I|NORMAL|ITC_BRA_OCR|VISIBLE|NONUNIQUE|VALID
IBO_UK|NORMAL|ITC_BRA_OPER|VISIBLE|UNIQUE|VALID
IDB_IDP_FK_I|NORMAL|ITC_EMP_DDO_BFR|VISIBLE|NONUNIQUE|VALID
IDB_PK|NORMAL|ITC_EMP_DDO_BFR|VISIBLE|UNIQUE|VALID
IDP_PK|NORMAL|ITC_EMP_DDO_PTT|VISIBLE|UNIQUE|VALID
IDX$$_00010004|NORMAL|CTL_RSM_ARC|VISIBLE|NONUNIQUE|VALID
IDX$$_00010008|NORMAL|EVT_CNL|VISIBLE|NONUNIQUE|VALID
IDX$$_00420001|NORMAL|ITE_SLC_TMK|VISIBLE|NONUNIQUE|VALID
IDX$$_00420002|NORMAL|ITE_PRD|VISIBLE|NONUNIQUE|VALID
IDX$$_00420003|NORMAL|ITE_CLI|VISIBLE|NONUNIQUE|VALID
IDX$$_00420004|NORMAL|ITE_CLI_PRA|VISIBLE|NONUNIQUE|VALID
IDX$$_02FB0001|NORMAL|EVT_SNS|VISIBLE|NONUNIQUE|VALID
IDX$$_02FB0002|FUNCTION-BASED NORMAL|ITE_AVS_SNS|VISIBLE|NONUNIQUE|VALID
IDX$$_02FB0003|NORMAL|ITE_LDR|VISIBLE|NONUNIQUE|VALID
IDX_CERTIFICADO|NORMAL|TB_PUBLISH_MOVIMENTO|VISIBLE|NONUNIQUE|VALID
IDX_DELL_MVTO|NORMAL|TB_PUBLISH_MOVIMENTO|VISIBLE|NONUNIQUE|VALID
IDX_TEMP_1|NORMAL|CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
IEB_PK|NORMAL|ITC_EMP_DDO_BNF|VISIBLE|UNIQUE|VALID
IEC_PK|NORMAL|ITC_EMP_DDO_CTO|VISIBLE|UNIQUE|VALID
IEP_PK|NORMAL|ITC_EMP_CTO_PND|VISIBLE|UNIQUE|VALID
IEQ_PK|NORMAL|ITC_EMP_DDO_QST|VISIBLE|UNIQUE|VALID
IEW_CAP_I|NORMAL|ITC_EASY_WAY|VISIBLE|NONUNIQUE|VALID
IEW_DAT_CTB_I|NORMAL|ITC_EASY_WAY|VISIBLE|NONUNIQUE|VALID
IMC_PK|NORMAL|IMP_CTO|VISIBLE|UNIQUE|VALID
IMP_CAP_I|NORMAL|IMT_RCD|VISIBLE|NONUNIQUE|VALID
IMP_PK|NORMAL|IMT_RCD|VISIBLE|UNIQUE|VALID
IMV_PK|NORMAL|ITC_EMP_MVM_VAL|VISIBLE|UNIQUE|VALID
IND_TAB_PK|NORMAL|IND_TAB|VISIBLE|UNIQUE|VALID
INF_REND_CPF2_PK|NORMAL|INF_REND_CPF2|VISIBLE|NONUNIQUE|VALID
INF_REND_CPF_PK|NORMAL|INF_REND_CPF|VISIBLE|NONUNIQUE|VALID
INP_PK|NORMAL|ITC_EMP_BNF_PND|VISIBLE|UNIQUE|VALID
IPL_PK|NORMAL|IPE_LOG|VISIBLE|UNIQUE|VALID
IPP_IDP_FK_I|NORMAL|ITC_EMP_PTT_PND|VISIBLE|NONUNIQUE|VALID
IPP_PK|NORMAL|ITC_EMP_PTT_PND|VISIBLE|UNIQUE|VALID
IPR_PK|NORMAL|CNV_IPR_PRA|VISIBLE|UNIQUE|VALID
IPV_CRD_FK_I|NORMAL|IMT_PRV|VISIBLE|NONUNIQUE|VALID
IPV_IMP_FK_I|NORMAL|IMT_PRV|VISIBLE|NONUNIQUE|VALID
IPV_PK|NORMAL|IMT_PRV|VISIBLE|UNIQUE|VALID
IQP_PK|NORMAL|ITC_EMP_QST_PND|VISIBLE|UNIQUE|VALID
IRC_ECV_ATR_FK_I|NORMAL|ITC_RCL|VISIBLE|NONUNIQUE|VALID
IRC_ECV_ATU_FK_I|NORMAL|ITC_RCL|VISIBLE|NONUNIQUE|VALID
IRC_PK|NORMAL|ITC_RCL|VISIBLE|UNIQUE|VALID
IRP_PK|NORMAL|ITC_EMP_BFR_PND|VISIBLE|UNIQUE|VALID
IRR_CIR_FK_I|NORMAL|IMT_RND_RCD_ANO|VISIBLE|NONUNIQUE|VALID
ITA_PK|NORMAL|ITE_APL|VISIBLE|UNIQUE|VALID
ITC_BCR3_CLI_I|NORMAL|ITC_BCR3|VISIBLE|NONUNIQUE|VALID
ITC_BCR3_COD_I|NORMAL|ITC_BCR3|VISIBLE|NONUNIQUE|VALID
ITC_BCR_REM_CLI_I|NORMAL|ITC_BCR_REM|VISIBLE|NONUNIQUE|VALID
ITC_BCR_REM_COD_I|NORMAL|ITC_BCR_REM|VISIBLE|NONUNIQUE|VALID
ITC_BCR_RET_CLI_I|NORMAL|ITC_BCR_RET|VISIBLE|NONUNIQUE|VALID
ITC_BCR_RET_COD_I|NORMAL|ITC_BCR_RET|VISIBLE|NONUNIQUE|VALID
ITC_BRA_OCR_I|NORMAL|ITC_BRA_OCR|VISIBLE|NONUNIQUE|VALID
ITC_CTS_RCR_DDO_I1|NORMAL|ITC_CTS_RCR_DDO|VISIBLE|NONUNIQUE|VALID
ITC_CTS_RCR_DDO_I2|NORMAL|ITC_CTS_RCR_DDO|VISIBLE|NONUNIQUE|VALID
ITC_EDS_BFR_PK|NORMAL|ITC_EDS_BFR|VISIBLE|UNIQUE|VALID
ITC_EDS_BNF_PK|NORMAL|ITC_EDS_BNF|VISIBLE|UNIQUE|VALID
ITC_EMI_FK_I|NORMAL|ITC_TMP_REL_EMI|VISIBLE|NONUNIQUE|VALID
ITC_EMP_PK|NORMAL|ITC_EMP|VISIBLE|UNIQUE|VALID
ITC_REL_FK_I|NORMAL|ITC_TMP_REL_SVP|VISIBLE|NONUNIQUE|VALID
ITE_AVS_SNS_PK|NORMAL|ITE_AVS_SNS|VISIBLE|UNIQUE|VALID
ITE_CLI_LOG_PK|NORMAL|ITE_CLI_LOG|VISIBLE|UNIQUE|VALID
ITE_CLI_PK|NORMAL|ITE_CLI|VISIBLE|UNIQUE|VALID
ITE_CLI_PRA_I|NORMAL|ITE_CLI_PRA|VISIBLE|NONUNIQUE|VALID
ITE_CRT_CMS_PK|NORMAL|ITE_CRT_CMS|VISIBLE|UNIQUE|VALID
ITE_DEP_TIP_SNS_PK|NORMAL|ITE_DEP_TIP_SNS|VISIBLE|UNIQUE|VALID
ITE_HST_CTP_PK|NORMAL|ITE_HST_CTP|VISIBLE|UNIQUE|VALID
ITE_LDR_I|NORMAL|ITE_LDR|VISIBLE|NONUNIQUE|VALID
ITE_LDR_PK|NORMAL|ITE_LDR|VISIBLE|UNIQUE|VALID
ITE_LOG_ERR_I|NORMAL|ITE_LOG_ERR|VISIBLE|NONUNIQUE|VALID
ITE_MVM_PK|NORMAL|ITE_MVM|VISIBLE|UNIQUE|VALID
ITE_PRA_PK|NORMAL|ITE_CLI_PRA|VISIBLE|UNIQUE|VALID
ITE_PRA_SEQ_PK|NORMAL|ITE_CLI_PRA_SEQ|VISIBLE|UNIQUE|VALID
ITE_PRD_BFR_PK|NORMAL|ITE_PRD_BFR|VISIBLE|UNIQUE|VALID
ITE_PRD_BNF_CTO_PK|NORMAL|ITE_PRD_BNF_CTO|VISIBLE|UNIQUE|VALID
ITE_PRD_BNF_PK|NORMAL|ITE_PRD_BNF|VISIBLE|UNIQUE|VALID
ITE_PRD_CMZ_PK|NORMAL|ITE_PRD_CMZ|VISIBLE|UNIQUE|VALID
ITE_PRD_CRT_PK|NORMAL|ITE_PRD_CRT|VISIBLE|UNIQUE|VALID
ITE_PRD_PK|NORMAL|ITE_PRD|VISIBLE|UNIQUE|VALID
ITE_PRM_RGR_PGT_SNS_PK|NORMAL|ITE_PRM_RGR_PGT_SNS|VISIBLE|UNIQUE|VALID
ITE_PROCESSADO|NORMAL|ITE_LDR|VISIBLE|NONUNIQUE|VALID
ITE_RGR_PGT_SNS_PK|NORMAL|ITE_RGR_PGT_SNS|VISIBLE|UNIQUE|VALID
ITE_SLC_TMK_PK|NORMAL|ITE_SLC_TMK|VISIBLE|UNIQUE|VALID
ITE_SOL_S12_IND|NORMAL|ITE_TMP_SOL_S12|VISIBLE|NONUNIQUE|VALID
ITE_TMP_PGT_PK|NORMAL|ITE_TMP_PGT|VISIBLE|UNIQUE|VALID
ITE_TMP_RET_BOD_IND|NORMAL|ITE_TMP_RET_BOD|VISIBLE|NONUNIQUE|VALID
ITE_TXT_PK|NORMAL|ITE_ARQ_TXT_SEQ|VISIBLE|UNIQUE|VALID
IU_ITC_SAP_COB_REG|NORMAL|ITC_SAP_COB_REG|VISIBLE|UNIQUE|VALID
IU_ITC_SAP_CTS_RCR_ALT_POS|NORMAL|ITC_SAP_CTS_RCR_ALT_POS|VISIBLE|UNIQUE|VALID
IU_ITC_SAP_CTS_RCR_CNL_APL_DIV|NORMAL|ITC_SAP_CTS_RCR_CNL_APL_DIV|VISIBLE|UNIQUE
IVP_IMV_FK_I|NORMAL|ITC_EMP_MVM_PND|VISIBLE|NONUNIQUE|VALID
IVP_PK|NORMAL|ITC_EMP_MVM_PND|VISIBLE|UNIQUE|VALID
IX01_CTS_RCR_DIV|NORMAL|CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
IX01_ITE_PRD|NORMAL|ITE_PRD|VISIBLE|NONUNIQUE|VALID
IX01_PRM_PGT_CTC|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
IX02_CTS_RCR_DIV|NORMAL|CTS_RCR_DIV|VISIBLE|NONUNIQUE|VALID
IX02_PRM_PGT_CTC|NORMAL|PRM_PGT_CTC|VISIBLE|NONUNIQUE|VALID
IX1ODS_TAB_CHAVE_BOLETO|NORMAL|ODS_TAB_CHAVE_BOLETO|VISIBLE|NONUNIQUE|VALID
IX_01_EVT_SNS|NORMAL|EVT_SNS|VISIBLE|NONUNIQUE|VALID
IX_01_PGT_SNS|NORMAL|PGT_SNS|VISIBLE|NONUNIQUE|VALID
IX_02_EVT_SNS|NORMAL|EVT_SNS|VISIBLE|NONUNIQUE|VALID
IX_CMO_CTC_EVT_RTR_MIG|NORMAL|CMO_CTC_EVT_RTR|VISIBLE|NONUNIQUE|VALID
IX_TNR_COPIA_SINISTRO|NORMAL|TSNS_TRONADOR_COPIA|VISIBLE|NONUNIQUE|VALID
I_AJUDA|NORMAL|AJUDA|VISIBLE|UNIQUE|VALID
I_AUX_REL|NORMAL|AUX_REL|VISIBLE|NONUNIQUE|VALID
I_BRR|NORMAL|BRR|VISIBLE|NONUNIQUE|VALID
I_ITC_SAP_CTS_RCR_ALT_DDO_DIV|NORMAL|ITC_SAP_CTS_RCR_ALT_DDO_DIV|VISIBLE|NONUNIQ
I_ITE_CTP_DDO_VRV|NORMAL|ITE_CTP_DDO_VRV|VISIBLE|NONUNIQUE|VALID
I_LOD|NORMAL|LOD|VISIBLE|NONUNIQUE|VALID
I_MCC_TMP|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
I_ODS_TAB_CHAVE_01|NORMAL|ODS_TAB_CHAVE|VISIBLE|NONUNIQUE|VALID
I_SUS_PTT|NORMAL|SUS_PTT|VISIBLE|NONUNIQUE|VALID
KCM_PK|NORMAL|KPV_CRT_MIG|VISIBLE|UNIQUE|VALID
LBD_PK|NORMAL|LBR_OBG_DCO|VISIBLE|UNIQUE|VALID
LCB_CLO_FK_I|NORMAL|LOC_COB|VISIBLE|NONUNIQUE|VALID
LCB_LOC_FK_I|NORMAL|LOC_COB|VISIBLE|NONUNIQUE|VALID
LCB_MRC_FK_I|NORMAL|LOC_COB|VISIBLE|NONUNIQUE|VALID
LCB_PK|NORMAL|LOC_COB|VISIBLE|UNIQUE|VALID
LCC_AAI_FK_I|NORMAL|LCT_CTB|VISIBLE|NONUNIQUE|VALID
LCC_CLC_FK_I|NORMAL|LCT_CTB|VISIBLE|NONUNIQUE|VALID
LCC_CLO_FK_I|NORMAL|LCT_CTB|VISIBLE|NONUNIQUE|VALID
LCC_PK|NORMAL|LCT_CTB|VISIBLE|UNIQUE|VALID
LCC_PRD_FK_I|NORMAL|LCT_CTB|VISIBLE|NONUNIQUE|VALID
LCO_CLO_FK_I|NORMAL|LOC_CRP|VISIBLE|NONUNIQUE|VALID
LCO_LOC_FK_I|NORMAL|LOC_CRP|VISIBLE|NONUNIQUE|VALID
LCO_MRC_FK_I|NORMAL|LOC_CRP|VISIBLE|NONUNIQUE|VALID
LCO_PK|NORMAL|LOC_CRP|VISIBLE|UNIQUE|VALID
LCS_CAP_COD|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
LCS_DAT_CTB_I|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
LCT_CTB_DIA_I|NORMAL|LCT_CTB_DIA|VISIBLE|NONUNIQUE|VALID
LCT_CTB_SUN_PK|NORMAL|LCT_CTB_SUN|VISIBLE|UNIQUE|VALID
LGR_BRR_FK_I|NORMAL|LGR|VISIBLE|NONUNIQUE|VALID
LGR_PK|NORMAL|LGR|VISIBLE|UNIQUE|VALID
LGR_TLG_FK_I|NORMAL|LGR|VISIBLE|NONUNIQUE|VALID
LIT_AIM_FK_I|NORMAL|LMT_TCO|VISIBLE|NONUNIQUE|VALID
LIT_PK|NORMAL|LMT_TCO|VISIBLE|UNIQUE|VALID
LMT_PK|NORMAL|LMT_CMS_PRD_VND|VISIBLE|UNIQUE|VALID
LMT_PRD_FK_I|NORMAL|LMT_CMS_PRD_VND|VISIBLE|NONUNIQUE|VALID
LMT_TPV_FK_I|NORMAL|LMT_CMS_PRD_VND|VISIBLE|NONUNIQUE|VALID
LNP_PK|NORMAL|LNH_PRD_APAGAR|VISIBLE|UNIQUE|VALID
LOC_CEP_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_DAT_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_PAS_DDI_FA1_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_PAS_DDI_FA2_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_PAS_DDI_TE1_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_PAS_DDI_TE2_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_PAS_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOC_USR_FK_I|NORMAL|LOC|VISIBLE|NONUNIQUE|VALID
LOD_CEP_FK_I|NORMAL|LOD|VISIBLE|NONUNIQUE|VALID
LOD_CUF_FK_I|NORMAL|LOD|VISIBLE|NONUNIQUE|VALID
LOD_PK|NORMAL|LOD|VISIBLE|UNIQUE|VALID
LOG326200P_PK|NORMAL|LOG_D326200P|VISIBLE|UNIQUE|VALID
LOG_SIS_I1|NORMAL|LOG_SIS|VISIBLE|NONUNIQUE|VALID
LOG_TAB_PK|NORMAL|LOG_TAB|VISIBLE|UNIQUE|VALID
LOT_ETR_BNF_PK|NORMAL|LOT_ETR_BNF|VISIBLE|UNIQUE|VALID
LOT_ETR_MVM_PK|NORMAL|LOT_ETR_MVM|VISIBLE|UNIQUE|VALID
LOT_ETR_PK|NORMAL|LOT_ETR|VISIBLE|UNIQUE|VALID
LOT_ETR_PTT_PK|NORMAL|LOT_ETR_PTT|VISIBLE|UNIQUE|VALID
LPG_PK|NORMAL|LOT_PGT|VISIBLE|UNIQUE|VALID
LRP_TMP_PK|NORMAL|LOC_CRP_TMP|VISIBLE|UNIQUE|VALID
LRS_PK|NORMAL|LMT_RSU|VISIBLE|UNIQUE|VALID
LTB_DAT_OPR_I|NORMAL|LOG_TAB|VISIBLE|NONUNIQUE|VALID
LTB_TAB_DAT_I|NORMAL|LOG_TAB|VISIBLE|NONUNIQUE|VALID
LTD_DAT_OPR_I|NORMAL|LOG_TAB_DTL|VISIBLE|NONUNIQUE|VALID
LTD_ID_I|NORMAL|LOG_TAB_DTL|VISIBLE|NONUNIQUE|VALID
L_D326_CLI_PK|NORMAL|LOG_D326200P_CLI_OPN|VISIBLE|UNIQUE|VALID
MBA_BSA_FK_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBA_EMS_FK_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBA_PK|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|UNIQUE|VALID
MBA_RMO_FK_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBA_RMO_IFD_FK_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBA_RMO_SAL_FK_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBC_BSA_FK_I|NORMAL|MVM_RSR_BNF_CDD|VISIBLE|NONUNIQUE|VALID
MBC_PCN_FK_I|NORMAL|MVM_RSR_BNF_CDD|VISIBLE|NONUNIQUE|VALID
MBC_PK|NORMAL|MVM_RSR_BNF_CDD|VISIBLE|UNIQUE|VALID
MBE_MBA_FK_I|NORMAL|MVM_RSR_BNF_EMS|VISIBLE|NONUNIQUE|VALID
MBE_PK|NORMAL|MVM_RSR_BNF_EMS|VISIBLE|UNIQUE|VALID
MBP_CTP_I|NORMAL|MVM_BNF_PAR|VISIBLE|NONUNIQUE|VALID
MBP_PK|NORMAL|MVM_BNF_PAR|VISIBLE|UNIQUE|VALID
MBP_SIS_CLI_I|NORMAL|MVM_CLI_BNF_CTO|VISIBLE|NONUNIQUE|VALID
MBSA_I|NORMAL|MVM_BNF_SBG_ADE|VISIBLE|NONUNIQUE|VALID
MBSC_PK|NORMAL|MVM_BNF_SBG_CDD|VISIBLE|UNIQUE|VALID
MCB_PK1|NORMAL|MVM_CLI_BNF_CTO|VISIBLE|UNIQUE|VALID
MCC_AAI_FK_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_CACT_2I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_CACT_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_CLO_FK_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_CTC_0_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_CTP_FK_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_DAT_GRD_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_MCP_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_PCC_FK_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCC_PRD_FK_I|NORMAL|MVM_CMS_CRT|VISIBLE|NONUNIQUE|VALID
MCI_PK|NORMAL|CMO_CTP_IPR|VISIBLE|UNIQUE|VALID
MCP_PK|NORMAL|MVM_CMS_CRT_PTA|VISIBLE|UNIQUE|VALID
MCRM_PK|NORMAL|CMO_RCE_MRB|VISIBLE|UNIQUE|VALID
MCR_PK|NORMAL|MTD_CLC_RSR|VISIBLE|UNIQUE|VALID
MEM_PK|NORMAL|MSS_ETU_RJT_MTV|VISIBLE|UNIQUE|VALID
MER_MSE_FK_I|NORMAL|MSS_ETU_RJT|VISIBLE|NONUNIQUE|VALID
MER_PK|NORMAL|MSS_ETU_RJT|VISIBLE|UNIQUE|VALID
MER_VET_FK_I|NORMAL|MSS_ETU_RJT|VISIBLE|NONUNIQUE|VALID
MGK_ADE_FK_I|NORMAL|MGR_KPV|VISIBLE|NONUNIQUE|VALID
MGK_CAP_FK_I|NORMAL|MGR_KPV|VISIBLE|NONUNIQUE|VALID
MGK_PRD_FK_I|NORMAL|MGR_KPV|VISIBLE|NONUNIQUE|VALID
MGR_KPV_PK|NORMAL|MGR_KPV|VISIBLE|UNIQUE|VALID
MIC_AAI_FK_I|NORMAL|MVM_IMT_CLI_OPN|VISIBLE|NONUNIQUE|VALID
MIC_CIR_FK_I|NORMAL|MVM_IMT_CLI_OPN|VISIBLE|NONUNIQUE|VALID
MIC_CLO_FK_I|NORMAL|MVM_IMT_CLI_OPN|VISIBLE|NONUNIQUE|VALID
MIC_PK|NORMAL|MVM_IMT_CLI_OPN|VISIBLE|UNIQUE|VALID
MIC_RMO_FK_I|NORMAL|MVM_IMT_CLI_OPN|VISIBLE|NONUNIQUE|VALID
MIG_CRD_MRB_I1|NORMAL|MIG_CRD_MRB|VISIBLE|NONUNIQUE|VALID
MIG_MCM_PK|NORMAL|MIG_CRD_MRB|VISIBLE|UNIQUE|VALID
MLG_MCP_FK_I|NORMAL|MIG_LOG|VISIBLE|NONUNIQUE|VALID
MOD_PK|NORMAL|T_MOD|VISIBLE|UNIQUE|VALID
MOD_UK|NORMAL|T_MOD|VISIBLE|UNIQUE|VALID
MRA_I|NORMAL|MVM_RSR_APL|VISIBLE|NONUNIQUE|VALID
MRA_PK|NORMAL|MVM_RSR_APL|VISIBLE|UNIQUE|VALID
MRB_BSA_FK_I|NORMAL|MVM_RSR_BNF_SBG|VISIBLE|NONUNIQUE|VALID
