select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: MARES2
SAP_CTAS_REC_CAN|TIP_EST_DOCTO|VARCHAR2|2||1890
SAP_CTAS_REC_CAN|NUM_SEQ_REG|NUMBER|22|9|1890
SAP_CTAS_REC_CAN|NUM_LOTE|NUMBER|22|9|1890
SAP_CTAS_REC_CAN|FEC_ANULACAO|DATE|7||1890
SAP_CTAS_RECEBER_PG|NUM_APOLICE_COLETIVA|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|NUM_PROPOSTA|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_DOCUM_PIS|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_DOCUM_IM|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_DOCUM_IE|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_DOCUM|NUMBER|22|20|0
SAP_CTAS_RECEBER_PG|FEC_VCTO_CCREDITO|VARCHAR2|6||0
SAP_CTAS_RECEBER_PG|NUM_CCREDITO|VARCHAR2|25||0
SAP_CTAS_RECEBER_PG|COD_BAND_CCREDITO|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_DIG_CCONTA|VARCHAR2|2||0
SAP_CTAS_RECEBER_PG|COD_CCONTA|VARCHAR2|18||0
SAP_CTAS_RECEBER_PG|COD_AGENCIA_CCONTA|VARCHAR2|15||0
SAP_CTAS_RECEBER_PG|COD_BCO_CCONTA|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_DOCUM_RG|VARCHAR2|60||0
SAP_CTAS_RECEBER_PG|EMAIL|VARCHAR2|241||0
SAP_CTAS_RECEBER_PG|TLF_NUMERO|VARCHAR2|30||0
SAP_CTAS_RECEBER_PG|COD_POSTAL|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_PAIS|VARCHAR2|3||0
SAP_CTAS_RECEBER_PG|COD_ESTADO|VARCHAR2|3||0
SAP_CTAS_RECEBER_PG|NOM_BAIRRO|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|NOM_CIDADE|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|TXT_COMPLEMENTO|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|NUM_APARTADO|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|NOM_ENDERECO|VARCHAR2|60||0
SAP_CTAS_RECEBER_PG|NOM_TERCERO3|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|NOM_TERCERO2|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|NOM_TERCERO1|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|NOM_TERCERO|VARCHAR2|40||0
SAP_CTAS_RECEBER_PG|MCA_TIP_PESSOA|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|MCA_SEXO|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|COD_CLIENTE|VARCHAR2|35||0
SAP_CTAS_RECEBER_PG|COD_CIA|NUMBER|22|4|0
SAP_CTAS_RECEBER_PG|COD_ORIGEM|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|FEC_EFEC_POLIZA|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_EMISION_POLIZA|DATE|7||0
SAP_CTAS_RECEBER_PG|TIP_EST_POLIZA|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|COD_PRODUTO|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|COD_RAMO|NUMBER|22|4|0
SAP_CTAS_RECEBER_PG|NUM_POLIZA|NUMBER|22|20|0
SAP_CTAS_RECEBER_PG|NUM_POLIZA_PROV|NUMBER|22|20|0
SAP_CTAS_RECEBER_PG|COD_VERBA_08|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_07|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_06|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_05|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_04|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_03|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_02|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_01|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_00|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_16|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_15|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_14|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_13|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_12|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_11|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_10|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_09|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_08|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_07|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_06|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_05|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_04|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_03|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_02|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_01|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|COD_EVENTO_00|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|TIP_DOCTO_COB|VARCHAR2|2||0
SAP_CTAS_RECEBER_PG|TXT_PLAN_COB|VARCHAR2|60||0
SAP_CTAS_RECEBER_PG|COD_PLAN_COB|NUMBER|22|4|0
SAP_CTAS_RECEBER_PG|NUM_NOSSO_NUMERO|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_CONVENIO_COB|VARCHAR2|20||0
SAP_CTAS_RECEBER_PG|COD_BANC_CONV_COB|VARCHAR2|15||0
SAP_CTAS_RECEBER_PG|COD_FORMA_COB|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|COD_GESTOR_COB|VARCHAR2|13||0
SAP_CTAS_RECEBER_PG|TIP_EST_PARCELA|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|FEC_VCTO3_PARCELA|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_VCTO2_PARCELA|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_VCTO1_PARCELA|DATE|7||0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_VCTO3|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_VCTO2|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_VCTO1|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_TAXA_CAMBIO|NUMBER|22|9|0
SAP_CTAS_RECEBER_PG|COD_MOEDA|VARCHAR2|5||0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_16|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_15|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_14|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_13|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_12|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_11|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_10|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_09|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_08|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_07|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_06|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_05|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_04|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_03|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_02|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_01|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA_00|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|IMP_PARCELA|NUMBER|22|13|0
SAP_CTAS_RECEBER_PG|FEC_LANCTO|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_DOCTO|DATE|7||0
SAP_CTAS_RECEBER_PG|NUM_PARC_TOTAL|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|NUM_PARCELA|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|NUM_IDENT_PARC|VARCHAR2|42||0
SAP_CTAS_RECEBER_PG|COD_LANCTO|NUMBER|22|2|0
SAP_CTAS_RECEBER_PG|COD_AGENCIA_BCO|VARCHAR2|15||0
SAP_CTAS_RECEBER_PG|COD_MATRIC_AGENTE|NUMBER|22|14|0
SAP_CTAS_RECEBER_PG|NOM_AGENTE|VARCHAR2|80||0
SAP_CTAS_RECEBER_PG|COD_AGENTE|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|NOM_AGENCIA|VARCHAR2|60||0
SAP_CTAS_RECEBER_PG|COD_AGENCIA|NUMBER|22|5|0
SAP_CTAS_RECEBER_PG|NOM_TERRITORIAL|VARCHAR2|60||0
SAP_CTAS_RECEBER_PG|COD_TERRITORIAL|NUMBER|22|5|0
SAP_CTAS_RECEBER_PG|COD_COBRO_SPTO|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|TXT_COD_SPTO|VARCHAR2|120||0
SAP_CTAS_RECEBER_PG|COD_SPTO|NUMBER|22|5|0
SAP_CTAS_RECEBER_PG|FEC_VCTO_SPTO|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_EFEC_SPTO|DATE|7||0
SAP_CTAS_RECEBER_PG|FEC_EMISION_SPTO|DATE|7||0
SAP_CTAS_RECEBER_PG|TIP_EST_SPTO|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|COD_PRODUTO_ENDOSSO|NUMBER|22|6|0
SAP_CTAS_RECEBER_PG|COD_RAMO_ENDOSSO|NUMBER|22|4|0
SAP_CTAS_RECEBER_PG|NUM_SPTO|NUMBER|22|10|0
SAP_CTAS_RECEBER_PG|COD_COBRO_POLIZA|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|FEC_VCTO_POLIZA|DATE|7||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_00|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_VERBA_16|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_15|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_14|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_13|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_12|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_11|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_10|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|COD_VERBA_09|VARCHAR2|4||0
SAP_CTAS_RECEBER_PG|FEC_SITUACAO_VCR|DATE|7||0
SAP_CTAS_RECEBER_PG|COD_USR|VARCHAR2|12||0
SAP_CTAS_RECEBER_PG|MCA_SITUACAO_VCR|NUMBER|22|1|0
SAP_CTAS_RECEBER_PG|MSG_DESCR|VARCHAR2|250||0
SAP_CTAS_RECEBER_PG|NUM_SEQ_REG|NUMBER|22|9|0
SAP_CTAS_RECEBER_PG|NUM_LOTE|NUMBER|22|9|0
SAP_CTAS_RECEBER_PG|COD_TIPO_OPER|VARCHAR2|2||0
SAP_CTAS_RECEBER_PG|MCA_BLOQUEIO|VARCHAR2|1||0
SAP_CTAS_RECEBER_PG|COD_BLOQUEIO|VARCHAR2|2||0
SAP_CTAS_RECEBER_PG|COD_USR_ALTER|VARCHAR2|12||0
SAP_CTAS_RECEBER_PG|NUM_LIQ|NUMBER|22|15|0
SAP_CTAS_RECEBER_PG|NUM_SINI|NUMBER|22|15|0
SAP_CTAS_RECEBER_PG|NUM_RECIBO|VARCHAR2|16||0
SAP_CTAS_RECEBER_PG|FEC_MOVTO|DATE|7||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_16|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_15|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_14|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_13|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_12|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_11|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_10|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_09|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_08|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_07|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_06|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_05|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_04|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_03|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_02|VARCHAR2|10||0
SAP_CTAS_RECEBER_PG|COD_SEGMENTO_01|VARCHAR2|10||0
SAP_CTAS_RECEBER_APL|APL|CHAR|14||26
SAP_CTAS_RECEBER_APL|COD_SEG|NUMBER|22|10|26
SAP_CTAS_RECEBER|NUM_PARCELA|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|NUM_IDENT_PARC|VARCHAR2|42||1120735
SAP_CTAS_RECEBER|COD_LANCTO|NUMBER|22|2|1120735
SAP_CTAS_RECEBER|COD_AGENCIA_BCO|VARCHAR2|15||1120735
SAP_CTAS_RECEBER|COD_MATRIC_AGENTE|NUMBER|22|14|1120735
SAP_CTAS_RECEBER|NOM_AGENTE|VARCHAR2|80||1120735
SAP_CTAS_RECEBER|COD_AGENTE|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|NOM_AGENCIA|VARCHAR2|60||1120735
SAP_CTAS_RECEBER|COD_AGENCIA|NUMBER|22|5|1120735
SAP_CTAS_RECEBER|NOM_TERRITORIAL|VARCHAR2|60||1120735
SAP_CTAS_RECEBER|COD_TERRITORIAL|NUMBER|22|5|1120735
SAP_CTAS_RECEBER|COD_COBRO_SPTO|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|TXT_COD_SPTO|VARCHAR2|120||1120735
SAP_CTAS_RECEBER|COD_SPTO|NUMBER|22|5|1120735
SAP_CTAS_RECEBER|FEC_VCTO_SPTO|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_EFEC_SPTO|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_EMISION_SPTO|DATE|7||1120735
SAP_CTAS_RECEBER|TIP_EST_SPTO|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|COD_PRODUTO_ENDOSSO|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|COD_RAMO_ENDOSSO|NUMBER|22|4|1120735
SAP_CTAS_RECEBER|NUM_SPTO|NUMBER|22|10|1120735
SAP_CTAS_RECEBER|COD_COBRO_POLIZA|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|FEC_VCTO_POLIZA|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_EFEC_POLIZA|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_EMISION_POLIZA|DATE|7||1120735
SAP_CTAS_RECEBER|TIP_EST_POLIZA|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|COD_PRODUTO|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|COD_RAMO|NUMBER|22|4|1120735
SAP_CTAS_RECEBER|NUM_POLIZA|NUMBER|22|20|1120735
SAP_CTAS_RECEBER|NUM_POLIZA_PROV|NUMBER|22|20|1120735
SAP_CTAS_RECEBER|NUM_APOLICE_COLETIVA|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|NUM_PROPOSTA|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_DOCUM_PIS|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_DOCUM_IM|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_DOCUM_IE|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_DOCUM|NUMBER|22|20|1120735
SAP_CTAS_RECEBER|FEC_VCTO_CCREDITO|VARCHAR2|6||1120735
SAP_CTAS_RECEBER|NUM_CCREDITO|VARCHAR2|25||1120735
SAP_CTAS_RECEBER|NOM_BAND_CCREDITO|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_DIG_CCONTA|VARCHAR2|2||1120735
SAP_CTAS_RECEBER|COD_CCONTA|VARCHAR2|18||1120735
SAP_CTAS_RECEBER|COD_AGENCIA_CCONTA|VARCHAR2|15||1120735
SAP_CTAS_RECEBER|COD_BCO_CCONTA|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_DOCUM_RG|VARCHAR2|60||1120735
SAP_CTAS_RECEBER|EMAIL|VARCHAR2|241||1120735
SAP_CTAS_RECEBER|TLF_NUMERO|VARCHAR2|30||1120735
SAP_CTAS_RECEBER|COD_POSTAL|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_PAIS|VARCHAR2|3||1120735
SAP_CTAS_RECEBER|COD_ESTADO|VARCHAR2|3||1120735
SAP_CTAS_RECEBER|NOM_BAIRRO|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|NOM_CIDADE|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|TXT_COMPLEMENTO|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|NUM_APARTADO|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|NOM_ENDERECO|VARCHAR2|60||1120735
SAP_CTAS_RECEBER|NOM_TERCERO3|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|NOM_TERCERO2|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|NOM_TERCERO1|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|NOM_TERCERO|VARCHAR2|40||1120735
SAP_CTAS_RECEBER|MCA_TIP_PESSOA|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|MCA_SEXO|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|COD_CLIENTE|VARCHAR2|35||1120735
SAP_CTAS_RECEBER|COD_CIA|NUMBER|22|4|1120735
SAP_CTAS_RECEBER|COD_ORIGEM|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|FEC_MOVTO|DATE|7||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_16|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_15|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_14|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_13|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_12|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_11|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_10|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_09|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_08|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_07|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_06|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_05|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_04|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_03|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_02|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_01|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_SEGMENTO_00|VARCHAR2|10||1120735
SAP_CTAS_RECEBER|COD_VERBA_16|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_15|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_14|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_13|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_12|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_11|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_10|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_09|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_08|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_07|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_06|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_05|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_04|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_03|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_02|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_01|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_VERBA_00|VARCHAR2|4||1120735
SAP_CTAS_RECEBER|COD_EVENTO_16|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_15|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_14|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_13|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_12|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_11|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_10|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_09|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_08|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_07|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_06|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_05|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_04|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_03|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_02|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_01|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|COD_EVENTO_00|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|TIP_DOCTO_COB|VARCHAR2|2||1120735
SAP_CTAS_RECEBER|TXT_PLAN_COB|VARCHAR2|60||1120735
SAP_CTAS_RECEBER|COD_PLAN_COB|NUMBER|22|4|1120735
SAP_CTAS_RECEBER|NUM_NOSSO_NUMERO|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_CONVENIO_COB|VARCHAR2|20||1120735
SAP_CTAS_RECEBER|COD_BANC_CONV_COB|VARCHAR2|15||1120735
SAP_CTAS_RECEBER|COD_FORMA_COB|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|COD_GESTOR_COB|VARCHAR2|13||1120735
SAP_CTAS_RECEBER|TIP_EST_PARCELA|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|FEC_VCTO3_PARCELA|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_VCTO2_PARCELA|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_VCTO1_PARCELA|DATE|7||1120735
SAP_CTAS_RECEBER|IMP_PARCELA_VCTO3|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_VCTO2|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_VCTO1|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_TAXA_CAMBIO|NUMBER|22|9|1120735
SAP_CTAS_RECEBER|COD_MOEDA|VARCHAR2|5||1120735
SAP_CTAS_RECEBER|IMP_PARCELA_16|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_15|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_14|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_13|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_12|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_11|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_10|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_09|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_08|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_07|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_06|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_05|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_04|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_03|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_02|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_01|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA_00|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|IMP_PARCELA|NUMBER|22|13|1120735
SAP_CTAS_RECEBER|FEC_LANCTO|DATE|7||1120735
SAP_CTAS_RECEBER|FEC_DOCTO|DATE|7||1120735
SAP_CTAS_RECEBER|NUM_PARC_TOTAL|NUMBER|22|6|1120735
SAP_CTAS_RECEBER|FEC_SITUACAO_VCR|DATE|7||1120735
SAP_CTAS_RECEBER|COD_USR|VARCHAR2|12||1120735
SAP_CTAS_RECEBER|MCA_SITUACAO_VCR|NUMBER|22|1|1120735
SAP_CTAS_RECEBER|MSG_DESCR|VARCHAR2|250||1120735
SAP_CTAS_RECEBER|NUM_SEQ_REG|NUMBER|22|9|1120735
SAP_CTAS_RECEBER|NUM_LOTE|NUMBER|22|9|1120735
SAP_CTAS_RECEBER|COD_TIPO_OPER|VARCHAR2|2||1120735
SAP_CTAS_RECEBER|MCA_BLOQUEIO|VARCHAR2|1||1120735
SAP_CTAS_RECEBER|COD_BLOQUEIO|VARCHAR2|2||1120735
SAP_CTAS_RECEBER|COD_USR_ALTER|VARCHAR2|12||1120735
SAP_CTAS_RECEBER|NUM_LIQ|NUMBER|22|15|1120735
SAP_CTAS_RECEBER|NUM_SINI|NUMBER|22|15|1120735
SAP_CTAS_RECEBER|NUM_RECIBO|VARCHAR2|16||1120735
