select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: SSR
A2219053_VCR|COD_USR|VARCHAR2|8||0
A2219053_VCR|FEC_ACTU|DATE|7||0
A2219054_VCR|COD_CIA|NUMBER|22|2|1
A2219054_VCR|NUM_CEP_VCR|VARCHAR2|10||1
A2219054_VCR|FEC_INI_CEP_VCR|DATE|7||1
A2219054_VCR|FEC_FIM_CEP_VCR|DATE|7||1
A2219054_VCR|MCA_RESTRICAO_VCR|VARCHAR2|1||1
A2219054_VCR|TXT_OBSERVACAO_VCR|VARCHAR2|200||1
A2219054_VCR|COD_USR|VARCHAR2|8||1
A2219054_VCR|FEC_ACTU|DATE|7||1
A2219055_VCR|COD_CIA|NUMBER|22|2|0
A2219055_VCR|COD_CAMPANHA_VCR|NUMBER|22|5|0
A2219055_VCR|COD_AGENCIA_VCR|NUMBER|22|22|0
A2219055_VCR|COD_CORRETOR_VCR|NUMBER|22|22|0
A2219055_VCR|MCA_LIBERADO_VCR|VARCHAR2|1||0
A2219055_VCR|COD_USR|VARCHAR2|8||0
A2219055_VCR|FEC_ACTU|DATE|7||0
A2219056_VCR|COD_CIA|NUMBER|22|2|7
A2219056_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|20||7
A2219056_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||7
A2219056_VCR|NOM_COL_VARIAVEL_VCR|VARCHAR2|30||7
A2219056_VCR|TXT_COL_VARIAVEL_VCR|VARCHAR2|30||7
A2219057_VCR|NOM_FISICO_TAB1_VCR|VARCHAR2|20||0
A2219057_VCR|NOM_FISICO_COL1_VCR|VARCHAR2|30||0
A2219057_VCR|NOM_FISICO_TAB2_VCR|VARCHAR2|20||0
A2219057_VCR|NOM_FISICO_COL2_VCR|VARCHAR2|30||0
A2219057_VCR|COD_USR|VARCHAR2|8||0
A2219057_VCR|FEC_ACTU|DATE|7||0
A2219058_VCR|COD_CIA|NUMBER|22|2|102965
A2219058_VCR|NUM_POLIZA|VARCHAR2|13||102965
A2219058_VCR|NUM_SPTO|NUMBER|22|5|102965
A2219058_VCR|NUM_APLI|NUMBER|22|5|102965
A2219058_VCR|NUM_SPTO_APLI|NUMBER|22|5|102965
A2219058_VCR|FEC_HORA_DELECAO_VCR|DATE|7||102965
A2219058_VCR|COD_USR|VARCHAR2|8||102965
A2219059_VCR|COD_CIA|NUMBER|22|2|0
A2219059_VCR|MCA_REGRA_APLICADA_VCR|VARCHAR2|1||0
A2219059_VCR|TXT_REGRA_APLICADA_VCR|VARCHAR2|30||0
A2219060_VCR|COD_STATUS_RETORNO_VCR|NUMBER|22|2|641154
A2219060_VCR|COD_CIA|NUMBER|22|2|641154
A2219060_VCR|NUM_POLIZA|VARCHAR2|13||641154
A2219060_VCR|NUM_SECU_POL_VCR|NUMBER|22|15|641154
A2219060_VCR|NUM_SPTO|NUMBER|22|5|641154
A2219060_VCR|COD_RAMO|NUMBER|22|3|641154
A2219060_VCR|NUM_RIESGO|NUMBER|22|6|641154
A2219060_VCR|COD_AGT|NUMBER|22|6|641154
A2219060_VCR|COD_DOCUM_ASEG|VARCHAR2|20||641154
A2219060_VCR|NOM_MARCA|VARCHAR2|80||641154
A2219060_VCR|COD_MODELO|NUMBER|22|4|641154
A2219060_VCR|NUM_PLACA_VEIC_VCR|VARCHAR2|7||641154
A2219060_VCR|NUM_CHASSI_VEH_VCR|VARCHAR2|30||641154
A2219060_VCR|NOM_BENEF_VCR|VARCHAR2|50||641154
A2219060_VCR|NOM_DOMICILIO1|VARCHAR2|40||641154
A2219060_VCR|NOM_BAIRRO_BENEF_VCR|VARCHAR2|30||641154
A2219060_VCR|NOM_CIDADE_VCR|VARCHAR2|30||641154
A2219060_VCR|COD_POSTAL_VCR|VARCHAR2|10||641154
A2219060_VCR|COD_PROV|NUMBER|22|5|641154
A2219060_VCR|NUM_TEL_BENEF_VCR|VARCHAR2|14||641154
A2219060_VCR|NUM_TELE_CORR_VCR|VARCHAR2|14||641154
A2219060_VCR|NOM_CORR_VCR|VARCHAR2|50||641154
A2219060_VCR|FEC_ARQ_VCR|DATE|7||641154
A2219060_VCR|FEC_GRAVACAO_VCR|DATE|7||641154
A2219060_VCR|FEC_PROPUESTA_VCR|DATE|7||641154
A2219060_VCR|COD_USR|VARCHAR2|8||641154
A2219060_VCR|COD_STATUS_ENVIO_VCR|NUMBER|22|2|641154
A2219060_VCR|MCA_RENOVACAO_VCR|VARCHAR2|1||641154
A2219060_VCR|OBSERVACIONES|VARCHAR2|480||641154
A2219060_VCR|FEC_AGENDA_VCR|DATE|7||641154
A2219060_VCR|FEC_ACEITACAO_VCR|DATE|7||641154
A2219060_VCR|COD_CONTRATO|VARCHAR2|15||641154
A2219060_VCR|TIP_DOCUMENTO_VCR|NUMBER|22|2|641154
A2219061_VCR|COD_CIA|NUMBER|22|2|0
A2219061_VCR|NOM_REGRA_VCR|VARCHAR2|20||0
A2219061_VCR|COD_RAMO|NUMBER|22|3|0
A2219061_VCR|TXT_REGRA|VARCHAR2|50||0
A2219061_VCR|MCA_EXECUCAO_REGRA_VCR|VARCHAR2|1||0
A2219061_VCR|NOM_PGM_EXE_REGRA|VARCHAR2|50||0
A2219061_VCR|TXT_SQL_REGRA_VCR|VARCHAR2|2000||0
A2219061_VCR|TXT_SQL_REGRA_LOGICO_VCR|VARCHAR2|2000||0
A2219061_VCR|COD_ERROR|NUMBER|22|4|0
A2219061_VCR|COD_USR|VARCHAR2|8||0
A2219061_VCR|FEC_ACTU|DATE|7||0
A2219061_VCR|TXT_SCRIPT_PROC_REGRA_VCR|VARCHAR2|4000||0
A2219061_VCR|MCA_REGRA_APLICADA_VCR|VARCHAR2|1||0
A2219061_VCR|MCA_REGRA_CONSISTENCIA_VCR|VARCHAR2|1||0
A2219061_VCR|NOM_CAMPO_CONSISTIDO_VCR|VARCHAR2|30||0
A2219061_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|20||0
A2219061_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||0
A2219061_VCR|NOM_COL_VARIAVEL_VCR|VARCHAR2|30||0
A2219062_VCR|COD_CIA|NUMBER|22|2|61537
A2219062_VCR|NUM_POLIZA|VARCHAR2|13||61537
A2219062_VCR|NUM_SPTO|NUMBER|22|5|61537
A2219062_VCR|NUM_APLI|NUMBER|22|5|61537
A2219062_VCR|NUM_SPTO_APLI|NUMBER|22|5|61537
A2219062_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|22||61537
A2219062_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||61537
A2219062_VCR|COD_CAMPO|VARCHAR2|30||61537
A2219062_VCR|VAL_CAMPO|VARCHAR2|80||61537
A2219062_VCR|COD_USR|VARCHAR2|8||61537
A2219062_VCR|FEC_ACTU|DATE|7||61537
A2219062_VCR|MCA_ORIGEM|VARCHAR2|1||61537
A2219063_VCR|COD_CIA|NUMBER|22|2|164
A2219063_VCR|COD_RAMO|NUMBER|22|3|164
A2219063_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|20||164
A2219063_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||164
A2219063_VCR|NOM_COL_VARIAVEL_VCR|VARCHAR2|20||164
A2219063_VCR|NOM_REGRA_CONSISTENCIA_VCR|VARCHAR2|20||164
A2219063_VCR|MCA_EDITAVEL_CORRETOR_VCR|VARCHAR2|1||164
A2219063_VCR|MCA_EDITAVEL_OPERACIONAL_VCR|VARCHAR2|1||164
A2219063_VCR|COD_USR|VARCHAR2|8||164
A2219063_VCR|FEC_ACTU|DATE|7||164
A2219064_VCR|COD_CIA|NUMBER|22|2|3
A2219064_VCR|COD_RAMO|NUMBER|22|3|3
A2219064_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|20||3
A2219064_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||3
A2219064_VCR|NOM_COL_VARIAVEL_VCR|VARCHAR2|20||3
A2219064_VCR|NOM_REGRA_VCR|VARCHAR2|20||3
A2219064_VCR|TXT_REGRA_VCR|VARCHAR2|50||3
A2219065_VCR|COD_CIA|NUMBER|22|2|93751
A2219065_VCR|NUM_POLIZA|VARCHAR2|14||93751
A2219065_VCR|NUM_SPTO|NUMBER|22|2|93751
A2219065_VCR|NUM_APLI|NUMBER|22|2|93751
A2219065_VCR|NUM_SPTO_APLI|NUMBER|22|2|93751
A2219065_VCR|NOM_FISICO_TAB_VCR|VARCHAR2|20||93751
A2219065_VCR|NOM_FISICO_COL_VCR|VARCHAR2|30||93751
A2219065_VCR|NOM_COL_VARIAVEL_VCR|VARCHAR2|20||93751
A2219065_VCR|NOM_LOGICO_COL_VCR|VARCHAR2|30||93751
A2219065_VCR|VAL_CAMPO|VARCHAR2|2000||93751
A2219065_VCR|TXT_TIPO_DADO_COL_VCR|VARCHAR2|20||93751
A2219065_VCR|NUM_RIESGO|NUMBER|22|6|93751
A2219065_VCR_OLD|COD_CIA|NUMBER|22|2|133515
A2219065_VCR_OLD|NUM_POLIZA|VARCHAR2|14||133515
A2219065_VCR_OLD|NUM_SPTO|NUMBER|22|2|133515
A2219065_VCR_OLD|NUM_APLI|NUMBER|22|2|133515
A2219065_VCR_OLD|NUM_SPTO_APLI|NUMBER|22|2|133515
A2219065_VCR_OLD|NOM_FISICO_TAB_VCR|VARCHAR2|20||133515
A2219065_VCR_OLD|NOM_FISICO_COL_VCR|VARCHAR2|30||133515
A2219065_VCR_OLD|NOM_COL_VARIAVEL_VCR|VARCHAR2|20||133515
A2219065_VCR_OLD|NOM_LOGICO_COL_VCR|VARCHAR2|30||133515
A2219065_VCR_OLD|VAL_CAMPO|VARCHAR2|2000||133515
A2219065_VCR_OLD|TXT_TIPO_DADO_COL_VCR|VARCHAR2|20||133515
A2219066_VCR|COD_CIA|NUMBER|22|2|0
A2219066_VCR|NUM_POLIZA|VARCHAR2|13||0
A2219066_VCR|NUM_SPTO|NUMBER|22|5|0
A2219066_VCR|NUM_POLIZA_ANTERIOR|VARCHAR2|13||0
A2219066_VCR|FEC_INCLUSAO|DATE|7||0
A2219066_VCR|NUM_ID_PROTOCOLO|NUMBER|22|10|0
A2219066_VCR|MCA_PROCESSADO|VARCHAR2|1||0
A2219067_VCR|COD_CIA|NUMBER|22|2|325865
A2219067_VCR|NUM_POLIZA|VARCHAR2|13||325865
A2219067_VCR|NUM_SPTO|NUMBER|22|5|325865
A2219067_VCR|NUM_RIESGO|NUMBER|22|4|325865
A2219067_VCR|COD_SECTOR|NUMBER|22|4|325865
A2219067_VCR|COD_RAMO|NUMBER|22|3|325865
A2219067_VCR|COD_AGENCIA_VCR|NUMBER|22|4|325865
A2219067_VCR|COD_TERRITORIAL_VCR|NUMBER|22|3|325865
A2219067_VCR|COD_SEGURADO_VCR|NUMBER|22|18|325865
A2219067_VCR|NOM_SEGURADO_VCR|VARCHAR2|50||325865
A2219067_VCR|NUM_CHASSI_VCR|VARCHAR2|17||325865
A2219067_VCR|NUM_RENAVAN_VCR|VARCHAR2|15||325865
A2219067_VCR|NUM_PLACA_VCR|VARCHAR2|15||325865
A2219067_VCR|NOM_MARCA_VCR|VARCHAR2|75||325865
A2219067_VCR|COD_ZONA|NUMBER|22|3|325865
A2219067_VCR|PCT_BONUS_VCR|NUMBER|22|3|325865
A2219067_VCR|NUM_RG_SERASA_VCR|VARCHAR2|20||325865
A2219067_VCR|FEC_NASC_SERASA_VCR|DATE|7||325865
A2219067_VCR|FEC_ACTU|DATE|7||325865
A2219067_VCR|COD_USR|VARCHAR2|8||325865
A2219067_VCR|TIP_STATUS|VARCHAR2|1||325865
A2219067_VCR|FEC_REMESA|DATE|7||325865
A2219067_VCR|FEC_RECEPCION|DATE|7||325865
A2219067_VCR|OBS_HISTORICO|VARCHAR2|50||325865
A2219067_VCR|NOM_FABRICANTE_VCR|VARCHAR2|20||325865
A2219067_VCR|ANIO_SUB_MODELO|NUMBER|22|4|325865
A2219068_VCR|COD_CIA|NUMBER|22|2|1272
A2219068_VCR|COD_ERROR|NUMBER|22|3|1272
A2219068_VCR|SUB_COD_ERROR|NUMBER|22|3|1272
A2219068_VCR|TXT_OBSERVACIONES|VARCHAR2|2000||1272
A2219068_VCR|MCA_TIPO_REG|VARCHAR2|1||1272
A2219068_VCR|COD_USR|VARCHAR2|8||1272
A2219068_VCR|FEC_ACTU|DATE|7||1272
A2219069_VCR|COD_CIA|NUMBER|22|2|0
A2219069_VCR|NOM_SUCURSAL|VARCHAR2|100||0
A2219069_VCR|NOM_CORRETOR|VARCHAR2|100||0
A2219069_VCR|NOM_PROPONENTE|VARCHAR2|100||0
A2219069_VCR|CPF_PROPONENTE|VARCHAR2|14||0
A2219069_VCR|NUM_CHASSIS|VARCHAR2|17||0
A2219069_VCR|FEC_VALIDADE|DATE|7||0
A2219069_VCR|COD_ERROR|NUMBER|22|3|0
A2219069_VCR|OBS|VARCHAR2|300||0
A2219069_VCR|MCA_PROCESSADO|VARCHAR2|1||0
A2219069_VCR|NUM_POLIZA|VARCHAR2|13||0
A2219069_VCR|NUM_SPTO|NUMBER|22|5|0
A2219069_VCR|FEC_ACTU|DATE|7||0
A2219070_VCR|COD_CIA|NUMBER|22|2|15
A2219070_VCR|TIP_COMBUSTIVEL_VCR|NUMBER|22|2|15
A2219070_VCR|TXT_COMBUSTIVEL_VCR|VARCHAR2|30||15
A2219070_VCR|COD_USR|VARCHAR2|8||15
A2219070_VCR|FEC_ACTU|DATE|7||15
A2219071_VCR|COD_CIA|NUMBER|22|2|12
A2219071_VCR|TIP_CARROCERIA_VCR|NUMBER|22|2|12
A2219071_VCR|TXT_CARROCERIA_VCR|VARCHAR2|30||12
A2219071_VCR|COD_USR|VARCHAR2|8||12
A2219071_VCR|FEC_ACTU|DATE|7||12
A2219072_VCR|COD_CIA|NUMBER|22|2|9
A2219072_VCR|TIP_PINTURA_VCR|NUMBER|22|2|9
A2219072_VCR|TXT_PINTURA_VCR|VARCHAR2|30||9
A2219072_VCR|COD_USR|VARCHAR2|8||9
A2219072_VCR|FEC_ACTU|DATE|7||9
A2219073_VCR|COD_CIA|NUMBER|22|2|15
A2219073_VCR|TIP_CONDICAO_CHASSI_VCR|NUMBER|22|2|15
A2219073_VCR|TXT_CONDICAO_CHASSI_VCR|VARCHAR2|30||15
A2219073_VCR|COD_USR|VARCHAR2|8||15
A2219073_VCR|FEC_ACTU|DATE|7||15
A2219074_VCR|COD_CIA|NUMBER|22|2|12
A2219074_VCR|TIP_SITUACAO_RISCO_VCR|NUMBER|22|2|12
A2219074_VCR|TXT_SITUACAO_RISCO_VCR|VARCHAR2|30||12
A2219074_VCR|COD_USR|VARCHAR2|8||12
A2219074_VCR|FEC_ACTU|DATE|7||12
A2219075_VCR|COD_CIA|NUMBER|22|2|21
A2219075_VCR|TIP_SITUACAO_VISTORIA_VCR|VARCHAR2|1||21
A2219075_VCR|TXT_SITUACAO_VISTORIA_VCR|VARCHAR2|30||21
A2219075_VCR|COD_USR|VARCHAR2|8||21
A2219075_VCR|FEC_ACTU|DATE|7||21
A2219076_VCR|COD_CIA|NUMBER|22|2|21
A2219076_VCR|TIP_CAT_PLACA_VCR|NUMBER|22|2|21
A2219076_VCR|TXT_CAT_PLACA_VCR|VARCHAR2|30||21
A2219076_VCR|COD_USR|VARCHAR2|8||21
A2219076_VCR|FEC_ACTU|DATE|7||21
A2219077_VCR|COD_CIA|NUMBER|22|2|87
A2219077_VCR|NUM_RESTRICAO_VCR|NUMBER|22|3|87
A2219077_VCR|TXT_RESTRICAO_VCR|VARCHAR2|100||87
A2219077_VCR|COD_USR|VARCHAR2|8||87
A2219077_VCR|FEC_ACTU|DATE|7||87
A2219078_VCR|COD_PROPOSTA_CONVENIO|VARCHAR2|80||2520373
A2219078_VCR|COD_COOPER|VARCHAR2|80||2520373
A2219078_VCR|NUM_PAC|VARCHAR2|80||2520373
A2219078_VCR|COD_DOCUM|VARCHAR2|20||2520373
A2219078_VCR|NOM_TOMADOR|VARCHAR2|150||2520373
A2219078_VCR|MCA_PROCESSAMENTO|VARCHAR2|1||2520373
A2219078_VCR|FEC_ACTU|DATE|7||2520373
A2219078_VCR|COD_AGENCIA|NUMBER|22|5|2520373
A2219078_VCR|NOM_AGENCIA|VARCHAR2|80||2520373
A2219078_VCR|FEC_FIM_SUBSCRICAO_VCR|DATE|7||2520373
A2219078_VCR|COD_DOCUM_SEG_VCR|VARCHAR2|20||2520373
A2219078_VCR|NOM_SEGURADO_VCR|VARCHAR2|150||2520373
A2219078_VCR|COD_CAMPANHA_VCR|NUMBER|22|5|2520373
A2219078_VCR|NOM_ENDERECO_SEG_VCR|VARCHAR2|150||2520373
A2219078_VCR|COD_POSTAL_SEG_VCR|VARCHAR2|15||2520373
A2219078_VCR|NOM_CIDADE_SEG_VCR|VARCHAR2|30||2520373
A2219078_VCR|ABR_ESTADO_SEG_VCR|VARCHAR2|3||2520373
A2219078_VCR|COD_CIA|NUMBER|22|2|2520373
A2219078_VCR|NUM_POLIZA|VARCHAR2|13||2520373
A2219078_VCR|NUM_SPTO|NUMBER|22|5|2520373
A2219078_VCR|NUM_APLI|NUMBER|22|5|2520373
A2219078_VCR|NUM_SPTO_APLI|NUMBER|22|5|2520373
A2219078_VCR|COD_AGT|NUMBER|22|6|2520373
A2219078_VCR|NUM_PROPOSTA|VARCHAR2|80||2520373
A2219078_VCR|FEC_RECUSA|DATE|7||2520373
A2219078_VCR|FEC_EFEC_POLIZA|DATE|7||2520373
A2219078_VCR|COD_RAMO|NUMBER|22|3|2520373
A2219078_VCR|COD_SECTOR|NUMBER|22|4|2520373
A2219079_VCR|COD_CIA|NUMBER|22|2|39
A2219079_VCR|NUM_STATUS_RASTREADOR_VCR|NUMBER|22|2|39
A2219079_VCR|TXT_STATUS_RASTREADOR_VCR|VARCHAR2|100||39
A2219079_VCR|COD_USR|VARCHAR2|8||39
A2219079_VCR|FEC_ATU|DATE|7||39
A2219080_VCR|COD_CIA|NUMBER|22|2|0
A2219080_VCR|NUM_POLIZA|VARCHAR2|13||0
A2219080_VCR|NUM_SPTO|NUMBER|22|5|0
A2219080_VCR|NUM_APLI|NUMBER|22|5|0
A2219080_VCR|NUM_SPTO_APLI|NUMBER|22|5|0
A2219080_VCR|COD_SECTOR|NUMBER|22|4|0
A2219080_VCR|COD_RAMO|NUMBER|22|3|0
A2219080_VCR|TIP_CARTA_VCR|VARCHAR2|1||0
A2219080_VCR|TXT_MOTIVO_VCR|VARCHAR2|80||0
A2219080_VCR|COD_USR|VARCHAR2|8||0
A2219080_VCR|FEC_RECUSA|DATE|7||0
A2219080_VCR|MCA_PROCESSAMENTO|VARCHAR2|1||0
A2219081_VCR|COD_CIA|NUMBER|22|2|60124
A2219081_VCR|NUM_POLIZA|VARCHAR2|13||60124
A2219081_VCR|NUM_SPTO|NUMBER|22|5|60124
A2219081_VCR|NUM_APLI|NUMBER|22|5|60124
A2219081_VCR|NUM_SPTO_APLI|NUMBER|22|5|60124
A2219081_VCR|NUM_RIESGO|NUMBER|22|6|60124
A2219081_VCR|COD_ERROR|NUMBER|22|3|60124
A2219081_VCR|MCA_AUTORIZACION|VARCHAR2|1||60124
A2219081_VCR|FEC_AUTORIZACION|DATE|7||60124
A2219081_VCR|OBS_AUTORIZACION|VARCHAR2|300||60124
A2219081_VCR|COD_USR_AUTORIZACION|VARCHAR2|8||60124
A2219082_VCR|COD_CIA|NUMBER|22|2|214419
A2219082_VCR|NUM_POLIZA|VARCHAR2|13||214419
A2219082_VCR|NUM_SPTO|NUMBER|22|5|214419
A2219082_VCR|NUM_APLI|NUMBER|22|5|214419
A2219082_VCR|NUM_SPTO_APLI|NUMBER|22|5|214419
A2219082_VCR|COD_RAMO|NUMBER|22|3|214419
A2219082_VCR|FEC_EMISION_SPTO|DATE|7||214419
A2219082_VCR|MCA_APOLICE_VCR|VARCHAR2|1||214419
A2219082_VCR|MCA_RESULTADO_SUBSCRICAO_VCR|VARCHAR2|1||214419
A2219082_VCR|FEC_FIM_SUBSCRICAO_VCR|DATE|7||214419
A2219082_VCR|MCA_PROCESSADO_VCR|VARCHAR2|1||214419
A2219082_VCR|NUM_POLIZA_DEFINITIVO_VCR|VARCHAR2|13||214419
A2219083_VCR|COD_CIA|NUMBER|22|2|638955
A2219083_VCR|NUM_POLIZA|VARCHAR2|13||638955
A2219083_VCR|NUM_SPTO|NUMBER|22|5|638955
A2219083_VCR|NUM_APLI|NUMBER|22|5|638955
A2219083_VCR|NUM_SPTO_APLI|NUMBER|22|5|638955
A2219083_VCR|NUM_RIESGO|NUMBER|22|6|638955
A2219083_VCR|COD_COB|NUMBER|22|4|638955
A2219083_VCR|COD_SECC_REAS|NUMBER|22|3|638955
A2219083_VCR|COD_ERROR|NUMBER|22|3|638955
A2219083_VCR|COD_SISTEMA|VARCHAR2|1||638955
A2219083_VCR|COD_NIVEL_SALTO|VARCHAR2|2||638955
A2219083_VCR|MCA_AUTORIZACION|VARCHAR2|1||638955
A2219083_VCR|FEC_AUTORIZACION|DATE|7||638955
A2219083_VCR|COD_USR_AUTORIZACION|VARCHAR2|8||638955
A2219083_VCR|OBS_AUTORIZACION|VARCHAR2|300||638955
A2219083_VCR|TIP_RECHAZO|NUMBER|22|1|638955
A2219083_VCR|MCA_RECHAZO|VARCHAR2|1||638955
A2219083_VCR|FEC_GERACAO_VCR|DATE|7||638955
A2219083_VCR|FEC_FIM_SUBSCRICAO_VCR|DATE|7||638955
A2219084_VCR|COD_ENQUADRAMENTO|VARCHAR2|8||1792059
A2219084_VCR|COD_CIA|NUMBER|22|2|1792059
A2219084_VCR|COD_ORGAO|NUMBER|22|5|1792059
A2219084_VCR|NOM_ORGAO|VARCHAR2|150||1792059
A2219084_VCR|NOM_DOMICILIO|VARCHAR2|100||1792059
A2219084_VCR|NUM_DOMICILIO|NUMBER|22|5|1792059
A2219084_VCR|NOM_COMPLEMENTO|VARCHAR2|45||1792059
A2219084_VCR|NOM_BAIRRO|VARCHAR2|30||1792059
A2219084_VCR|COD_POSTAL|VARCHAR2|15||1792059
A2219084_VCR|NOM_MUNICIPIO|VARCHAR2|50||1792059
A2219084_VCR|COD_UF|VARCHAR2|2||1792059
A2219084_VCR|COD_DDD|VARCHAR2|3||1792059
A2219084_VCR|NUM_TEL|VARCHAR2|12||1792059
A2219084_VCR|NUM_RAMAL|VARCHAR2|5||1792059
A2219084_VCR|COD_ORGAO_SUPERIOR|NUMBER|22|5|1792059
A2219084_VCR|NOM_ORGAO_SUPERIOR|VARCHAR2|15||1792059
A2219084_VCR|NUM_CNPJ_ORGAO|NUMBER|22|18|1792059
A2219084_VCR|FEC_EXTINCAO|DATE|7||1792059
A2219084_VCR|NOM_MAIL|VARCHAR2|100||1792059
A2219084_VCR|FEC_VALIDEZ|DATE|7||1792059
A2219085_VCR|COD_CIA|NUMBER|22|2|466582
A2219085_VCR|COD_CARGO|NUMBER|22|5|466582
A2219085_VCR|NOM_CARGO|VARCHAR2|70||466582
A2219085_VCR|FEC_EXTINCAO|DATE|7||466582
A2219085_VCR|TXT_CARGO_MASCULINO|VARCHAR2|50||466582
A2219085_VCR|TXT_CARGO_FEMININO|VARCHAR2|50||466582
A2219085_VCR|FEC_VALIDEZ|DATE|7||466582
A2219086_VCR|COD_CIA|NUMBER|22|2|12480736
A2219086_VCR|TIP_DOCUM|VARCHAR2|3||12480736
A2219086_VCR|COD_DOCUM|VARCHAR2|20||12480736
A2219086_VCR|COD_FILIAL|NUMBER|22|4|12480736
A2219086_VCR|NUM_IDENTIFICACAO|NUMBER|22|9|12480736
A2219086_VCR|NOM_IDENTIFICACAO|VARCHAR2|15||12480736
A2219086_VCR|NOM_TITULAR|VARCHAR2|100||12480736
A2219086_VCR|FEC_NASCIMENTO|DATE|7||12480736
A2219086_VCR|MCA_SEXO|VARCHAR2|1||12480736
A2219086_VCR|NOM_DOMICILIO|VARCHAR2|50||12480736
A2219086_VCR|NUM_DOMICILIO|NUMBER|22|5|12480736
A2219086_VCR|NOM_COMPLEMENTO|VARCHAR2|45||12480736
A2219086_VCR|NOM_BAIRRO|VARCHAR2|30||12480736
A2219086_VCR|COD_POSTAL|VARCHAR2|15||12480736
A2219086_VCR|NOM_MUNICIPIO|VARCHAR2|50||12480736
A2219086_VCR|COD_UF|VARCHAR2|2||12480736
A2219086_VCR|COD_DDD|VARCHAR2|3||12480736
A2219086_VCR|NUM_TEL|VARCHAR2|12||12480736
A2219086_VCR|NUM_RAMAL|VARCHAR2|5||12480736
A2219086_VCR|NOM_MAIL|VARCHAR2|50||12480736
A2219086_VCR|FEC_VALIDEZ|DATE|7||12480736
A2219086_VCR|TIP_REGISTRO|NUMBER|22|4|12480736
A2219087_VCR|COD_CIA|NUMBER|22|2|5801413
A2219087_VCR|TIP_DOCUM|VARCHAR2|3||5801413
A2219087_VCR|COD_DOCUM|VARCHAR2|20||5801413
A2219087_VCR|COD_FILIAL|NUMBER|22|4|5801413
A2219087_VCR|NUM_IDENTIFICACAO|NUMBER|22|9|5801413
A2219087_VCR|COD_ORGAO|NUMBER|22|5|5801413
A2219087_VCR|COD_CARGO|NUMBER|22|5|5801413
A2219087_VCR|FEC_NOMEACAO|DATE|7||5801413
A2219087_VCR|FEC_EXONERACAO|DATE|7||5801413
A2219087_VCR|FEC_VALIDEZ|DATE|7||5801413
A2219087_VCR|TIP_REGISTRO|NUMBER|22|4|5801413
A2219088_VCR|COD_CIA|NUMBER|22|2|11976525
A2219088_VCR|TIP_DOCUM_RELACIONADO|VARCHAR2|3||11976525
A2219088_VCR|COD_DOCUM_RELACIONADO|VARCHAR2|20||11976525
A2219088_VCR|COD_FILIAL_RELACIONADO|NUMBER|22|4|11976525
A2219088_VCR|NUM_IDENTIFICACAO_RELACIONADO|NUMBER|22|9|11976525
A2219088_VCR|TIP_DOCUM_TITULAR|VARCHAR2|3||11976525
A2219088_VCR|COD_DOCUM_TITULAR|VARCHAR2|20||11976525
A2219088_VCR|COD_FILIAL_TITULAR|NUMBER|22|4|11976525
A2219088_VCR|NUM_IDENTIFICACAO_TITULAR|NUMBER|22|9|11976525
A2219088_VCR|NOM_TITULAR|VARCHAR2|100||11976525
A2219088_VCR|TXT_GRAU_RELACIONAMENTO|VARCHAR2|20||11976525
A2219088_VCR|FEC_VALIDEZ|DATE|7||11976525
A2219089_VCR|FEC_ACTU|DATE|7||821210232
A2219089_VCR|COD_PROC|VARCHAR2|10||821210232
A2219089_VCR|COD_CIA|NUMBER|22|2|821210232
A2219089_VCR|NOM_PROCESO|VARCHAR2|100||821210232
A2219089_VCR|TXT_ORAERR_VCR|VARCHAR2|2000||821210232
A2219090_VCR|COD_CIA|NUMBER|22|2|3603
A2219090_VCR|NUM_CEP_INI_VCR|NUMBER|22|8|3603
A2219090_VCR|NUM_CEP_FIM_VCR|NUMBER|22|8|3603
A2219090_VCR|NUM_ZONA_VCR|NUMBER|22|5|3603
A2219090_VCR|TXT_REGIAO_VCR|VARCHAR2|100||3603
A2219090_VCR|MCA_ATIVO|VARCHAR2|1||3603
A2219090_VCR|FEC_VALIDEZ|DATE|7||3603
A2219090_VCR|COD_USR|VARCHAR2|8||3603
A2219091_VCR|COD_CIA|NUMBER|22|2|4423655
A2219091_VCR|NUM_CERTIFICADO_VCR|NUMBER|22|17|4423655
A2219091_VCR|NUM_SPTO|NUMBER|22|5|4423655
A2219091_VCR|NUM_RIESGO|NUMBER|22|6|4423655
A2219091_VCR|COD_AGENCIA_VCR|NUMBER|22|4|4423655
