select t.INDEX_NAME || '|' ||
FOTO_SISTEMA_IX|NORMAL|SISTEMA|VISIBLE|UNIQUE|VALID
FOTOCRITERIONOMEIDX|FUNCTION-BASED NORMAL|FOTO_CRITERIO|VISIBLE|UNIQUE|VALID
PK_FOTO_CRITERIO|NORMAL|FOTO_CRITERIO|VISIBLE|UNIQUE|VALID
FOTO_CRITERIO_IDX|NORMAL|FOTO_CRITERIO|VISIBLE|UNIQUE|VALID
IX_FOTO_CRITERIO|NORMAL|FOTO_CRITERIO|VISIBLE|NONUNIQUE|VALID
FOTO_CRI_IDX_LOB_XMLCRITERIO|LOB|FOTO_CRITERIO|VISIBLE|UNIQUE|VALID
FOTO_CRI_IDX_LOB_TEXTOCRITERIO|LOB|FOTO_CRITERIO|VISIBLE|UNIQUE|VALID
HIST_CRITERIO_IX1|NORMAL|HISTORICO_CRITERIO|VISIBLE|NONUNIQUE|VALID
HIST_CRITERIO_IX2|NORMAL|HISTORICO_CRITERIO|VISIBLE|NONUNIQUE|VALID
NOME_RESPOSTA_IDX|NORMAL|FOTO_RESPOSTA|VISIBLE|UNIQUE|VALID
FOTO_RESP_CRIT_CRITDISP_NOME|NORMAL|FOTO_RESPOSTA|VISIBLE|UNIQUE|VALID
FOTO_RESP_CRIT_NOME|NORMAL|FOTO_RESPOSTA|VISIBLE|UNIQUE|VALID
PK_FOTO_RESPOSTA|NORMAL|FOTO_RESPOSTA|VISIBLE|UNIQUE|VALID
FOTO_RESPOSTA_IDX|NORMAL|FOTO_RESPOSTA|VISIBLE|UNIQUE|VALID
HIST_RESPOSTA_IX1|NORMAL|HISTORICO_RESPOSTA|VISIBLE|NONUNIQUE|VALID
HIST_RESPOSTA_IX2|NORMAL|HISTORICO_RESPOSTA|VISIBLE|NONUNIQUE|VALID
NOME_SISTEMA_IDX|NORMAL|FOTO_SISTEMA|VISIBLE|UNIQUE|VALID
PK_FOTO_SISTEMA|NORMAL|FOTO_SISTEMA|VISIBLE|UNIQUE|VALID
FOTO_SISTEMA_IDX|NORMAL|FOTO_SISTEMA|VISIBLE|UNIQUE|VALID
HIST_SISTEMA_IX1|NORMAL|HISTORICO_SISTEMA|VISIBLE|NONUNIQUE|VALID
HIST_SISTEMA_IX2|NORMAL|HISTORICO_SISTEMA|VISIBLE|NONUNIQUE|VALID
PK_FOTO_ORDENACAOPOLITICA|NORMAL|FOTO_ORDENACAOPOLITICA|VISIBLE|UNIQUE|VALID
FOTO_ORDENACAOPOLITICA_IDX|NORMAL|FOTO_ORDENACAOPOLITICA|VISIBLE|NONUNIQUE|VALID
HIST_ORDENACAO_IX1|NORMAL|HISTORICO_ORDENACAOPOLITICA|VISIBLE|NONUNIQUE|VALID
HIST_ORDENACAO_IX2|NORMAL|HISTORICO_ORDENACAOPOLITICA|VISIBLE|NONUNIQUE|VALID
PK_AUDITORIA|NORMAL|AUDITORIA|VISIBLE|UNIQUE|VALID
PK_FOTO_CRITERIO_DISPARA|NORMAL|FOTO_CRITERIO_DISPARA|VISIBLE|UNIQUE|VALID
FOTO_CRITERIO_DISPARA_IDX|NORMAL|FOTO_CRITERIO_DISPARA|VISIBLE|UNIQUE|VALID
IX_FOTO_CRITERIO_DISPARA|NORMAL|FOTO_CRITERIO_DISPARA|VISIBLE|NONUNIQUE|VALID
IX_CRITERIO_FILHO|NORMAL|FOTO_CRITERIO_DISPARA|VISIBLE|NONUNIQUE|VALID
HIST_CRITERIO_DISPARA_IX1|NORMAL|HISTORICO_CRITERIO_DISPARA|VISIBLE|NONUNIQUE|VA
HIST_CRITERIO_DISPARA_IX2|NORMAL|HISTORICO_CRITERIO_DISPARA|VISIBLE|NONUNIQUE|VA
PK_CRITERIO_REVISAO|NORMAL|CRITERIO_REVISAO|VISIBLE|UNIQUE|VALID
IX_REVISAO|NORMAL|CRITERIO_REVISAO|VISIBLE|NONUNIQUE|VALID
IX_CRITERIO_CRITERIO_REVISAO|NORMAL|CRITERIO_REVISAO|VISIBLE|NONUNIQUE|VALID
IX_FOTO|NORMAL|CRITERIO_REVISAO|VISIBLE|NONUNIQUE|VALID
UX_CRIT_REVISAO|FUNCTION-BASED NORMAL|CRITERIO_REVISAO|VISIBLE|UNIQUE|VALID
PK_CRITERIO_PRODUTO|NORMAL|CRITERIO_PRODUTO|VISIBLE|UNIQUE|VALID
CRITERIO_DISPARA_IDX|NORMAL|CRITERIO_DISPARA|VISIBLE|UNIQUE|VALID
FOTO_CRITERIO_DISPARA_IX|NORMAL|CRITERIO_DISPARA|VISIBLE|NONUNIQUE|VALID
PK_FOTO_CONFIGDRIVER|NORMAL|FOTO_CONFIGDRIVER|VISIBLE|UNIQUE|VALID
FOTO_CONFIGDRIVER_IDX|NORMAL|FOTO_CONFIGDRIVER|VISIBLE|UNIQUE|VALID
HIST_CONFIGDRIVER_IX1|NORMAL|HISTORICO_CONFIGDRIVER|VISIBLE|NONUNIQUE|VALID
HIST_CONFIGDRIVER_IX2|NORMAL|HISTORICO_CONFIGDRIVER|VISIBLE|NONUNIQUE|VALID
PK_FOTO_ACESSO_REGIONAL|NORMAL|FOTO_ACESSO_REGIONAL|VISIBLE|UNIQUE|VALID
IX_FOTO_ACESSO_REGIONAL|NORMAL|FOTO_ACESSO_REGIONAL|VISIBLE|UNIQUE|VALID
PK_FOTO_ACESSO_GRUPO|NORMAL|FOTO_ACESSO_GRUPO|VISIBLE|UNIQUE|VALID
IX_FOTO_ACESSO_GRUPO|NORMAL|FOTO_ACESSO_GRUPO|VISIBLE|UNIQUE|VALID
PK_USUARIO_SENHAS|NORMAL|USUARIO_SENHAS|VISIBLE|UNIQUE|VALID
GRUPOCRITERIO_IDX|NORMAL|GRUPO_CRITERIO|VISIBLE|UNIQUE|VALID
PK_LOTE|NORMAL|LOTE|VISIBLE|UNIQUE|VALID
PK_AGENDAMENTO_LOTE|NORMAL|AGENDAMENTO_LOTE|VISIBLE|UNIQUE|VALID
SYS_IL0000107335C00006$$|LOB|VERSAOSCORECARD|VISIBLE|UNIQUE|VALID
SYS_IL0000107331C00006$$|LOB|SCORECARD|VISIBLE|UNIQUE|VALID
IDX_LOB_XMLERRO|LOB|LOGERRO|VISIBLE|UNIQUE|VALID
IDX_LOB_EXPLICASCORECARD|LOB|LOGEXPLICASCORECARD|VISIBLE|UNIQUE|VALID
IDX_LOB_LOGRAWDATA|LOB|LOGRAWDATA|VISIBLE|UNIQUE|VALID
IDX_LOB_XMLCOLETA|LOB|XMLCOLETA|VISIBLE|UNIQUE|VALID
SYS_IL0000107366C00004$$|LOB|DOCUMENTACAOCRITERIO|VISIBLE|UNIQUE|VALID
PK_ACESSO_CONFIGURACAOCOLETOR|NORMAL|ACESSO_CONFIGURACAOCOLETOR|VISIBLE|UNIQUE|V
PK_ID_ACESSO_TP_LIST_CUST|NORMAL|ACESSO_TIPOLISTACUSTOMIZADA|VISIBLE|UNIQUE|VALI
PK_ACOMPANHEMENTO_EXPORTACAO|NORMAL|ACOMPANHAMENTO_EXPORTACAO|VISIBLE|UNIQUE|VAL
PK_ACOMPANHAMENTO_LISTAS|NORMAL|ACOMPANHAMENTO_LISTAS|VISIBLE|UNIQUE|VALID
PK_ACOMPANHAMENTO_LISTASCUSTOM|NORMAL|ACOMPANHAMENTO_LISTASCUSTOM|VISIBLE|UNIQUE
IDX_CACHE_GRUPO_USUARIO|NORMAL|CACHE_GRUPO_USUARIO|VISIBLE|UNIQUE|VALID
PK_CACHE_GRUPO_USUARIO|NORMAL|CACHE_GRUPO_USUARIO|VISIBLE|UNIQUE|VALID
PK_CAMPEAODESAFCACHE|NORMAL|CAMPEAODESAFIANTECACHE|VISIBLE|UNIQUE|VALID
PK_CAMPOCUSTOMIZADO|NORMAL|CAMPOCUSTOMIZADO|VISIBLE|UNIQUE|VALID
PK_CONFIGGLOBAL|NORMAL|CONFIGGLOBAL|VISIBLE|UNIQUE|VALID
IX_LISTACUSTOMIZADA|NORMAL|TIPOLISTACUSTOMIZADA|VISIBLE|UNIQUE|VALID
PK_TIPOLISTACUSTOMIZADA|NORMAL|TIPOLISTACUSTOMIZADA|VISIBLE|UNIQUE|VALID
IX_USUARIOCAMPOCUSTOMIZADO|NORMAL|USUARIOCAMPOCUSTOMIZADO|VISIBLE|UNIQUE|VALID
PK_VERSAOSCORECARD|NORMAL|VERSAOSCORECARD|VISIBLE|UNIQUE|VALID
PK_PAPARAMETRO_EXPORTADO|NORMAL|PARAMETRO_EXPORTADO|VISIBLE|UNIQUE|VALID
PK_PRODUTOCONFIG|NORMAL|PRODUTOCONFIG|VISIBLE|UNIQUE|VALID
PK_SCORECARD|NORMAL|SCORECARD|VISIBLE|UNIQUE|VALID
HIST_CAMPO_IX2|NORMAL|HISTORICO_CAMPO|VISIBLE|NONUNIQUE|VALID
