select t.TABLE_NAME || '|' ||
       t.CONSTRAINT_NAME || '|' ||
     t.COLUMN_NAME
from DBA_CONS_COLUMNS t
where t.OWNER = '&schema';
&schema: TRON2000
LOG_LOCALIDADE|SYS_C001684871|LOC_NU
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081564|NUM_CUOTA
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081565|NUM_ENVIO_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081566|TIP_ENVIO_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081567|TIP_DOCUM
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081568|COD_DOCUM
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081569|NOM_TOMADOR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081570|COD_OFICINA_DEBITO_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081571|NUM_CTA_CTE_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081572|NUM_RECIBO
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081573|IMP_DEBITO_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081574|FEC_DEBITO_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081575|IMP_IMPTOS
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081576|MCA_REPIQUE_VCR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081577|COD_ENVIO
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081578|COD_USR
CARLA_A5029110_DBS_ATLZ_IOF|SYS_C001081579|FEC_ACTU
H5019012_VCR|PK_H5019012_VCR|COD_CIA
H5019012_VCR|SYS_C002029571|COD_CIA
H5019012_VCR|PK_H5019012_VCR|FEC_PROCESO
H5019012_VCR|SYS_C002029572|FEC_PROCESO
H5019012_VCR|PK_H5019012_VCR|COD_SISTEMA
H5019012_VCR|SYS_C002029573|COD_SISTEMA
H5019012_VCR|PK_H5019012_VCR|NUM_POLIZA_LEG_VCR
H5019012_VCR|SYS_C002029574|NUM_POLIZA_LEG_VCR
H5019012_VCR|SYS_C002029575|COD_RAMO_PRD_VCR
H5019012_VCR|PK_H5019012_VCR|COD_RAMO_PRD_VCR
H5019012_VCR|PK_H5019012_VCR|COD_SECTOR
H5019012_VCR|SYS_C002029576|COD_SECTOR
H5019012_VCR|PK_H5019012_VCR|COD_SEQUENCIA_VCR
H5019012_VCR|SYS_C002029577|COD_SEQUENCIA_VCR
A5029102_748_CP|SYS_C002029570|MCA_ATRASO_VCR
STAGE_B2009005_VCR|SYS_C002033564|COD_PAIS_ETIQUETA
X2990004|PK_X2990004|COD_CIA
X2990004|SYS_C00177989|COD_CIA
X2990004|PK_X2990004|COD_RAMO
X2990004|SYS_C00177990|COD_RAMO
X2990004|PK_X2990004|TIP_DATO
X2990004|SYS_C00177991|TIP_DATO
X2990004|SYS_C00177992|COD_CAMPO
X2990004|PK_X2990004|COD_CAMPO
X2990004|PK_X2990004|FEC_ACTU
X2990004|SYS_C00177993|FEC_ACTU
X2990004|PK_X2990004|COD_USR
X2990004|SYS_C00177994|COD_USR
X2990005|PK_X2990005|COD_CIA
X2990005|SYS_C00177996|COD_CIA
X2990005|SYS_C00177997|NUM_POLIZA
X2990005|PK_X2990005|NUM_POLIZA
X2990005|PK_X2990005|NUM_SPTO
X2990005|SYS_C00177998|NUM_SPTO
X2990005|PK_X2990005|NUM_APLI
X2990005|SYS_C00177999|NUM_APLI
X2990005|PK_X2990005|NUM_SPTO_APLI
X2990005|SYS_C00178000|NUM_SPTO_APLI
X2990005|PK_X2990005|FEC_ACTU
X2990005|SYS_C00178001|FEC_ACTU
X2990005|SYS_C00178002|COD_USR
X2990005|PK_X2990005|COD_USR
X2990006|PK_X2990006|COD_CIA
X2990006|SYS_C00178004|COD_CIA
X2990006|PK_X2990006|NUM_POLIZA
X2990006|SYS_C00178005|NUM_POLIZA
X2990006|SYS_C00178006|NUM_SPTO
X2990006|PK_X2990006|NUM_SPTO
X2990006|PK_X2990006|NUM_APLI
X2990006|SYS_C00178007|NUM_APLI
X2990006|PK_X2990006|NUM_SPTO_APLI
X2990006|SYS_C00178008|NUM_SPTO_APLI
X2990006|PK_X2990006|NUM_RIESGO
X2990006|SYS_C00178009|NUM_RIESGO
X2990006|SYS_C00178010|FEC_ACTU
X2990006|PK_X2990006|FEC_ACTU
X2990006|PK_X2990006|COD_USR
X2990006|SYS_C00178011|COD_USR
X2990007|SYS_C00178013|COD_CIA
X2990007|PK_X2990007|COD_CIA
X2990007|SYS_C00178014|COD_SECTOR
X2990007|SYS_C00178015|COD_RAMO
X2990007|PK_X2990007|NUM_POLIZA
X2990007|SYS_C00178016|NUM_POLIZA
X2990007|PK_X2990007|NUM_SPTO
X2990007|SYS_C00178017|NUM_SPTO
X2990007|SYS_C00178018|NUM_APLI
X2990007|PK_X2990007|NUM_APLI
X2990007|PK_X2990007|NUM_SPTO_APLI
X2990007|SYS_C00178019|NUM_SPTO_APLI
X2990007|SYS_C00178020|FEC_EFEC_POLIZA
X2990007|SYS_C00178021|FEC_VCTO_POLIZA
X2990007|SYS_C00178022|FEC_EFEC_SPTO
X2990007|SYS_C00178023|COD_MON
X2990007|SYS_C00178024|TIP_DOCUM
X2990007|SYS_C00178025|COD_DOCUM
X2990007|SYS_C00178026|COD_AGT
X2990007|SYS_C00178027|MCA_PROVISIONAL
X2990007|SYS_C00178028|MCA_POLIZA_ANULADA
X2990007|SYS_C00178029|MCA_SPTO_ANULADO
X2990007|SYS_C00178030|COD_NIVEL1
X2990007|SYS_C00178031|COD_NIVEL2
X2990007|PK_X2990007|NUM_RIESGO
X2990007|SYS_C00178032|NUM_RIESGO
X2990007|PK_X2990007|COD_USR
X2990007|SYS_C00178033|COD_USR
X2990007|PK_X2990007|FEC_ACTU
X2990007|SYS_C00178034|FEC_ACTU
X2990130|SYS_C00178037|COD_CIA
X2990130|SYS_C00178038|NUM_POLIZA
X2990130|SYS_C00178039|COD_SECC_REAS
X2990130|SYS_C00178040|NUM_RIESGO
X2990130|SYS_C00178041|NUM_PERIODO
X2990130|SYS_C00178042|COD_COB
X2990130|SYS_C00178043|COD_GRUPO
X2990130|SYS_C00178044|IMP_CAPITAL_REAS
X2990130|SYS_C00178045|IMP_CAPITAL_REAS_GRUPO
X2990130|SYS_C00178046|IMP_PRIMA_REAS
X2990130|SYS_C00178047|NUM_BLOQUE
X2990130|SYS_C00178048|NUM_BLOQUE_ACUM
X2990320|PK_X2990320|COD_CIA
X2990320|SYS_C00178049|COD_CIA
X2990320|PK_X2990320|NUM_POLIZA
X2990320|SYS_C00178050|NUM_POLIZA
X2990320|PK_X2990320|NUM_APLI
X2990320|SYS_C00178051|NUM_APLI
X2990320|PK_X2990320|NUM_RIESGO
X2990320|SYS_C00178052|NUM_RIESGO
X2990320|SYS_C00178053|COD_CLAUSULA
X2990320|PK_X2990320|COD_CLAUSULA
X2990320|PK_X2990320|NUM_SECU
X2990320|SYS_C00178054|NUM_SECU
X2990320|SYS_C00178055|TXT_CLAUSULA
X2990800|PK_X2990800|COD_CIA
X2990800|PK_X2990800|NUM_POLIZA
X2990800|SYS_C00178057|NUM_POLIZA
X7009004_VCR|PK_X7009004_VCR|COD_RAMO
X7009004_VCR|SYS_C00178353|COD_RAMO
X7009004_VCR|SYS_C00178354|COD_CIACOA_VCR
X7009004_VCR|PK_X7009004_VCR|COD_CIACOA_VCR
X7009004_VCR|PK_X7009004_VCR|NUM_RIESGO
X7009004_VCR|SYS_C00178355|NUM_RIESGO
X7009004_VCR|PK_X7009004_VCR|COD_COB
X7009004_VCR|SYS_C00178356|COD_COB
X7009004_VCR|PK_X7009004_VCR|NUM_SINI
X7009004_VCR|SYS_C00178357|NUM_SINI
X7009004_VCR|PK_X7009004_VCR|NUM_EXP
X7009004_VCR|SYS_C00178358|NUM_EXP
X7009004_VCR|PK_X7009004_VCR|COD_CTO_RVA
X7009004_VCR|SYS_C00178359|COD_CTO_RVA
X7009004_VCR|PK_X7009004_VCR|NUM_LIQ
X7009004_VCR|SYS_C00178360|NUM_LIQ
X351TW|SYS_C00178090|VAL_CAMBIO
X5020000|SYS_C00178091|COD_CIA
X5020000|SYS_C00178092|NUM_POLIZA
X5020000|SYS_C00178093|NUM_SPTO
X5020000|SYS_C00178094|NUM_APLI
X5020000|SYS_C00178095|NUM_SPTO_APLI
X5020000|SYS_C00178096|COD_ECO
X5020000|SYS_C00178097|COD_CLASE_ASTO
X5020000|SYS_C00178098|TIP_EMISION
X5020000|SYS_C00178099|COD_MON
X5020000|SYS_C00178100|COD_NIVEL3
X5020000|SYS_C00178101|COD_SECTOR
X5020000|SYS_C00178102|IMP_ASTO
X5020000|SYS_C00178103|IMP_ASTO_COA
X5020000|SYS_C00178104|ANIO_EMISION
X5020000|SYS_C00178105|MES_EMISION
X5020000|SYS_C00178106|VAL_AJUS_CAMBIO
X5020003|SYS_C00178107|COD_CIA
X2009097_VCR|PK_X2009097_VCR|FEC_MOV
X2009097_VCR|PK_X2009097_VCR|NOM_TABLA
X2009097_VCR|PK_X2009097_VCR|NUM_SEQUENCIA_VCR
X2009097_VCR|PK_X2009097_VCR|COD_COLUMNA
X2009112|SYS_C00177809|NUM_SPTO
X2100170|PK_X2100170|COD_CIA
X2100170|SYS_C00177810|COD_CIA
X2100170|PK_X2100170|NUM_POLIZA
X2100170|SYS_C00177811|NUM_POLIZA
X2100170|PK_X2100170|NUM_RIESGO
X2100170|SYS_C00177812|NUM_RIESGO
X2100170|PK_X2100170|COD_MODALIDAD
X2100170|SYS_C00177813|COD_MODALIDAD
X2100170|PK_X2100170|NUM_PERIODO
X2100170|SYS_C00177814|NUM_PERIODO
X2100170|SYS_C00177815|NUM_SECU_COB
X2100170|PK_X2100170|COD_COB
X2100170|SYS_C00177816|COD_COB
X2100170|SYS_C00177817|NUM_SECU
X2100170|SYS_C00177818|COD_DESGLOSE
X2100170|PK_X2100170|COD_DESGLOSE
X2100170|SYS_C00177819|TIP_AMBITO
X2100170|SYS_C00177820|MCA_ESTUDIO
X2100170|SYS_C00177821|TIP_BASE_CALCULO
X2100170|SYS_C00177822|TIP_CALCULO
X2100170|SYS_C00177823|MCA_DEVUELVE
X2100170|SYS_C00177824|MCA_APLICA_PRORRATA
X2100170|SYS_C00177825|MCA_CALCULO_AUTOMATICO
X2100170|SYS_C00177826|COD_ECO
X2100170|SYS_C00177827|MCA_DEPOSITA_CALCULO_C0
X2100170|SYS_C00177828|MCA_DEPOSITA_CALCULO_C1
X2100170|SYS_C00177829|MCA_DEPOSITA_CALCULO_C2
X2100170|SYS_C00177830|MCA_DEPOSITA_CALCULO_C3
X2100170|SYS_C00177831|MCA_DEPOSITA_CALCULO_C4
X2100170|SYS_C00177832|MCA_DEPOSITA_CALCULO_C5
X2100170|SYS_C00177833|MCA_DEPOSITA_CALCULO_C6
X2100170|SYS_C00177834|MCA_DEPOSITA_CALCULO_C7
X2100170|SYS_C00177835|MCA_DEPOSITA_CALCULO_C8
X2100170|SYS_C00177836|MCA_DEPOSITA_CALCULO_C9
X2100170|SYS_C00177837|MCA_DEPOSITA_CALCULO_R0
X2100170|SYS_C00177838|MCA_DEPOSITA_CALCULO_R1
X2100170|SYS_C00177839|MCA_DEPOSITA_CALCULO_R2
X2100170|SYS_C00177840|MCA_DEPOSITA_CALCULO_R3
X2100170|SYS_C00177841|MCA_DEPOSITA_CALCULO_R4
X2100170|SYS_C00177842|MCA_DEPOSITA_CALCULO_P0
X2100170|SYS_C00177843|MCA_DEPOSITA_CALCULO_P1
X2100170|SYS_C00177844|MCA_DEPOSITA_CALCULO_P2
X2100170|SYS_C00177845|MCA_DEPOSITA_CALCULO_P3
X2100170|SYS_C00177846|MCA_DEPOSITA_CALCULO_P4
X2100170|SYS_C00177847|MCA_DEPOSITA_CALCULO_T0
X2100170|SYS_C00177848|MCA_DEPOSITA_CALCULO_T1
X2100170|SYS_C00177849|MCA_DEPOSITA_CALCULO_T2
X2100170|SYS_C00177850|MCA_DEPOSITA_CALCULO_T3
X2100170|SYS_C00177851|MCA_DEPOSITA_CALCULO_T4
X2100600|PK_X2100600|COD_CIA
X2100600|SYS_C00177853|COD_CIA
X2100600|SYS_C00177854|NUM_POLIZA
X2100600|PK_X2100600|NUM_POLIZA
X2100600|PK_X2100600|NUM_RIESGO
X2100600|SYS_C00177855|NUM_RIESGO
X2100600|PK_X2100600|NUM_PERIODO
X2100600|SYS_C00177856|NUM_PERIODO
X2100600|PK_X2100600|COD_ACCESORIO
X2100600|SYS_C00177857|COD_ACCESORIO
X2100600|SYS_C00177858|NOM_ACCESORIO
X2100600|SYS_C00177859|IMP_ACCESORIO
X2100600|SYS_C00177860|MCA_GENERICO
X2100600|SYS_C00177861|MCA_BAJA
X2100600|SYS_C00177862|MCA_BAJA_RIESGO
X2800002|PK_X2800002|COD_CIA_ASEGURADORA
X2800002|SYS_C00177955|COD_CIA_ASEGURADORA
X2800002|SYS_C00177956|IMP_RVAS
X2800002|SYS_C00177957|IMP_RVAS_CED
X2800002|SYS_C00177958|IMP_PAGOS
X2800002|SYS_C00177959|IMP_PAGOS_CED
X2800002|SYS_C00177960|COD_USR
X2800002|PK_X2800002|COD_USR
X2800002|PK_X2800002|FEC_ACTU
X2800002|SYS_C00177961|FEC_ACTU
X2990000|PK_X2990000|COD_CIA
X2990000|SYS_C00177963|COD_CIA
X2990000|PK_X2990000|NUM_POLIZA_APLI
X2990000|SYS_C00177964|NUM_POLIZA_APLI
X2990000|PK_X2990000|NUM_SPTO
X2990000|SYS_C00177965|NUM_SPTO
X2990000|SYS_C00177966|NUM_APLI
X2990000|PK_X2990000|NUM_APLI
X2990000|PK_X2990000|NUM_SPTO_APLI
X2990000|SYS_C00177967|NUM_SPTO_APLI
X2990000|PK_X2990000|NUM_RIESGOS
X2990000|SYS_C00177968|NUM_RIESGOS
X2990000|PK_X2990000|COD_USR
X2990000|SYS_C00177969|COD_USR
X2990000|PK_X2990000|FEC_ACTU
X2990000|SYS_C00177970|FEC_ACTU
X2990001|SYS_C00177972|COD_CIA
X2990001|SYS_C00177973|COD_USR
X2990001|SYS_C00177974|FEC_ACTU
X2990002|PK_X2990002|COD_CIA
X2990002|SYS_C00177975|COD_CIA
X2990002|PK_X2990002|NUM_POLIZA_APLI
X2990002|SYS_C00177976|NUM_POLIZA_APLI
X2990002|SYS_C00177977|NUM_SPTO
X2990002|PK_X2990002|NUM_SPTO
X2990002|PK_X2990002|NUM_APLI
X2990002|SYS_C00177978|NUM_APLI
X2990002|PK_X2990002|NUM_SPTO_APLI
X2990002|SYS_C00177979|NUM_SPTO_APLI
X2990002|PK_X2990002|COD_USR
X2990002|SYS_C00177980|COD_USR
X2990002|SYS_C00177981|FEC_ACTU
X2990002|PK_X2990002|FEC_ACTU
X2990002|PK_X2990002|NUM_RIESGOS
X2990003|PK_X2990003|COD_CIA
X2990003|SYS_C00177984|COD_CIA
X2990003|SYS_C00177985|NOM_TABLA
X2990003|PK_X2990003|NOM_TABLA
X2990003|PK_X2990003|NOM_CAMPO
X2990003|SYS_C00177986|NOM_CAMPO
X2990003|SYS_C00177987|MCA_CALCULO
X2100900|PK_X2100900|CODMAMOD
X2100900|SYS_C00177864|CODMAMOD
X2300008|PK_X2300008|COD_CIA
X2300008|SYS_C00177866|COD_CIA
X2300008|PK_X2300008|COD_USR
X2300008|SYS_C00177867|COD_USR
X2300008|PK_X2300008|NUM_POLIZA
X2300008|SYS_C00177868|NUM_POLIZA
X2300008|PK_X2300008|NUM_RIESGO
X2300008|SYS_C00177869|NUM_RIESGO
X2300008|CK_TIP_EMISION_X2300008|TIP_EMISION
X2300116|SYS_C00177872|COD_CIA
X2300116|PK_X2300116|COD_CIA
X2300116|PK_X2300116|COD_TABLA
X2300116|SYS_C00177873|COD_TABLA
X2300116|PK_X2300116|PCT_INT_TECNICO
X2300116|SYS_C00177874|PCT_INT_TECNICO
X2300116|PK_X2300116|EDAD
X2300116|SYS_C00177875|EDAD
X2300150|PK_X2300150|COD_CIA
X2300150|SYS_C00177877|COD_CIA
X2300150|PK_X2300150|NUM_PROYECTO
X2300150|SYS_C00177878|NUM_PROYECTO
X2300150|SYS_C00177879|COD_USR
X2300150|SYS_C00177880|FEC_ACTU
X2300205|PK_X2300205|COD_CIA
X2300205|SYS_C00177882|COD_CIA
X2300205|SYS_C00177883|NUM_POLIZA
X2300205|PK_X2300205|NUM_POLIZA
X2300205|PK_X2300205|NUM_RIESGO
X2300205|SYS_C00177884|NUM_RIESGO
X2300205|PK_X2300205|COD_FORMULARIO
X2300205|SYS_C00177885|COD_FORMULARIO
X2300205|PK_X2300205|COD_CAMPO
X2300205|SYS_C00177886|COD_CAMPO
X2300300|PK_X2300300|COD_CIA
X2300300|SYS_C00177888|COD_CIA
X2300300|PK_X2300300|NOM_PROC_FORMULA
X2300300|SYS_C00177889|NOM_PROC_FORMULA
X2300300|SYS_C00177890|NUM_SECU
X2300300|PK_X2300300|NUM_SECU
X2300333|PK_X2300333|COD_CIA
X2300333|SYS_C00177892|COD_CIA
X2300333|PK_X2300333|NUM_POLIZA
X2300333|SYS_C00177893|NUM_POLIZA
X2300333|PK_X2300333|NUM_SPTO
X2300333|SYS_C00177894|NUM_SPTO
X2300333|PK_X2300333|NUM_RIESGO
X2300333|SYS_C00177895|NUM_RIESGO
X2300333|PK_X2300333|COD_COB
X2300333|SYS_C00177896|COD_COB
X2300333|SYS_C00177897|TIP_SPTO
X2300333|SYS_C00177898|FEC_EFEC_SPTO
X2300333|SYS_C00177899|FEC_VCTO_SPTO
X2300333|SYS_C00177900|MCA_COBRO_INT
X2300333|SYS_C00177901|NUM_SPTO_CN
X2300333|PK_X2300333|NUM_SPTO_CN
X2500270|SYS_C00177903|COD_CIA
X2500270|SYS_C00177904|ANIO_OPER
X2500270|SYS_C00177905|MES_OPER
X2500270|SYS_C00177906|NUM_CONTRATO
X2500270|SYS_C00177907|ANIO_CONTRATO
X2500270|SYS_C00177908|SERIE_CONTRATO
X2500270|SYS_C00177909|COD_MON
X2500270|SYS_C00177910|COD_RAMO
X2500270|SYS_C00177911|COD_CTO
X2800000|SYS_C00177912|COD_CIA
X2800000|PK_X2800000|COD_CIA
X2800000|PK_X2800000|COD_RAMO
X2800000|SYS_C00177913|COD_RAMO
X2800000|PK_X2800000|NUM_POLIZA
X2800000|SYS_C00177914|NUM_POLIZA
X2800000|PK_X2800000|NUM_SPTO
X2800000|SYS_C00177915|NUM_SPTO
X2800000|PK_X2800000|NUM_APLI
X2800000|SYS_C00177916|NUM_APLI
X2800000|SYS_C00177917|NUM_SPTO_APLI
X2800000|SYS_C00177918|FEC_EFEC_POLIZA
X2800000|SYS_C00177919|FEC_VCTO_POLIZA
X2800000|SYS_C00177920|NOM_ESTADO
X2800000|SYS_C00177921|COD_MON
X2800000|SYS_C00177922|COD_AGT
X2800000|SYS_C00177923|COD_NIVEL1
X2800000|SYS_C00177924|COD_NIVEL2
X2800000|SYS_C00177925|TIP_COASEGURO
X2800000|SYS_C00177926|COD_CIA_ASEGURADORA
X2800000|PK_X2800000|COD_CIA_ASEGURADORA
X2800000|PK_X2800000|COD_USR
X2800000|SYS_C00177927|COD_USR
X2800000|PK_X2800000|FEC_ACTU
X2800000|SYS_C00177928|FEC_ACTU
X2800001|PK_X2800001|COD_CIA
X2800001|SYS_C00177930|COD_CIA
X2800001|SYS_C00177931|COD_RAMO
X2800001|PK_X2800001|COD_RAMO
X2800001|PK_X2800001|NUM_POLIZA
X2800001|SYS_C00177932|NUM_POLIZA
X2800001|PK_X2800001|NUM_APLI
X2800001|SYS_C00177933|NUM_APLI
X2800001|PK_X2800001|NUM_RECIBO
X2800001|SYS_C00177934|NUM_RECIBO
X2800001|SYS_C00177935|FEC_EFEC_RECIBO
X2800001|SYS_C00177936|FEC_VCTO_RECIBO
X2800001|SYS_C00177937|COD_MON
X2800001|SYS_C00177938|COD_USR
X2800001|PK_X2800001|COD_USR
X2800001|PK_X2800001|FEC_ACTU
X2800001|SYS_C00177939|FEC_ACTU
X2800001|PK_X2800001|NUM_SPTO
X2800001|SYS_C00177940|NUM_SPTO
X2800002|PK_X2800002|COD_CIA
X2800002|SYS_C00177942|COD_CIA
X2800002|PK_X2800002|COD_RAMO
X2800002|SYS_C00177943|COD_RAMO
X2800002|PK_X2800002|NUM_POLIZA
X2800002|SYS_C00177944|NUM_POLIZA
X2800002|PK_X2800002|NUM_APLI
X2800002|SYS_C00177945|NUM_APLI
X2800002|PK_X2800002|NUM_SINI
X2800002|SYS_C00177946|NUM_SINI
X2800002|PK_X2800002|NUM_EXP
X2800002|SYS_C00177947|NUM_EXP
X2800002|SYS_C00177948|FEC_APER_EXP
X2800002|SYS_C00177949|TIP_EXP
X2800002|SYS_C00177950|TIP_EST_EXP
X2800002|SYS_C00177951|COD_NIVEL1
X2800002|SYS_C00177952|COD_NIVEL2
X2800002|SYS_C00177953|COD_NIVEL3
X2800002|SYS_C00177954|COD_AGT
X2009087_VCR|SYS_C00177756|COD_CIA
X2009087_VCR|PK_X2009087_VCR|COD_CIA
X2009087_VCR|SYS_C00177757|COD_SECTOR
X2009087_VCR|PK_X2009087_VCR|COD_SECTOR
X2009087_VCR|PK_X2009087_VCR|COD_RAMO
X2009087_VCR|SYS_C00177758|COD_RAMO
X2009087_VCR|PK_X2009087_VCR|NUM_POLIZA
X2009087_VCR|SYS_C00177759|NUM_POLIZA
X2009087_VCR|PK_X2009087_VCR|NUM_SPTO
X2009087_VCR|SYS_C00177760|NUM_SPTO
X2009087_VCR|PK_X2009087_VCR|NUM_APLI
X2009087_VCR|SYS_C00177761|NUM_APLI
X2009087_VCR|PK_X2009087_VCR|NUM_SPTO_APLI
X2009087_VCR|SYS_C00177762|NUM_SPTO_APLI
X2009087_VCR|PK_X2009087_VCR|NUM_RIESGO
X2009087_VCR|SYS_C00177763|NUM_RIESGO
X2009087_VCR|PK_X2009087_VCR|TIP_BENEF
X2009087_VCR|SYS_C00177764|TIP_BENEF
X2009088_VCR|SYS_C00177767|COD_CIA
X2009088_VCR|PK_X2009088_VCR|COD_CIA
X2009088_VCR|PK_X2009088_VCR|COD_SECTOR
X2009088_VCR|SYS_C00177768|COD_SECTOR
X2009088_VCR|PK_X2009088_VCR|COD_RAMO
X2009088_VCR|SYS_C00177769|COD_RAMO
X2009088_VCR|PK_X2009088_VCR|NUM_POLIZA
X2009088_VCR|SYS_C00177770|NUM_POLIZA
X2009088_VCR|SYS_C00177771|NUM_SPTO
X2009088_VCR|PK_X2009088_VCR|NUM_SPTO
X2009088_VCR|PK_X2009088_VCR|NUM_APLI
X2009088_VCR|SYS_C00177772|NUM_APLI
X2009088_VCR|PK_X2009088_VCR|NUM_SPTO_APLI
X2009088_VCR|SYS_C00177773|NUM_SPTO_APLI
X2009088_VCR|PK_X2009088_VCR|NUM_CUOTAS
X2009088_VCR|SYS_C00177774|NUM_CUOTAS
X2009090_VCR|PK_X2009090_VCR|COD_CIA
X2009090_VCR|SYS_C00177777|COD_CIA
X2009090_VCR|PK_X2009090_VCR|COD_SECTOR
X2009090_VCR|SYS_C00177778|COD_SECTOR
X2009090_VCR|SYS_C00177779|COD_RAMO
X2009090_VCR|PK_X2009090_VCR|COD_RAMO
X2009090_VCR|PK_X2009090_VCR|NUM_POLIZA
X2009090_VCR|SYS_C00177780|NUM_POLIZA
X2009090_VCR|PK_X2009090_VCR|NUM_SPTO
X2009090_VCR|SYS_C00177781|NUM_SPTO
X2009090_VCR|PK_X2009090_VCR|NUM_APLI
X2009090_VCR|SYS_C00177782|NUM_APLI
X2009090_VCR|PK_X2009090_VCR|NUM_SPTO_APLI
X2009090_VCR|SYS_C00177783|NUM_SPTO_APLI
X2009090_VCR|SYS_C00177784|COD_CIA_ASEGURADORA
X2009090_VCR|PK_X2009090_VCR|COD_CIA_ASEGURADORA
X2009094_VCR|PK_X2009094_VCR|COD_CIA
X2009094_VCR|SYS_C00177787|COD_CIA
X2009094_VCR|PK_X2009094_VCR|COD_SECTOR
X2009094_VCR|SYS_C00177788|COD_SECTOR
X2009094_VCR|SYS_C00177789|COD_RAMO
X2009094_VCR|PK_X2009094_VCR|COD_RAMO
X2009094_VCR|PK_X2009094_VCR|NUM_POLIZA
X2009094_VCR|SYS_C00177790|NUM_POLIZA
X2009094_VCR|PK_X2009094_VCR|NUM_SPTO
X2009094_VCR|SYS_C00177791|NUM_SPTO
X2009094_VCR|PK_X2009094_VCR|NUM_RIESGO
X2009094_VCR|SYS_C00177792|NUM_RIESGO
X2009094_VCR|PK_X2009094_VCR|COD_ACCESORIO
X2009094_VCR|SYS_C00177793|COD_ACCESORIO
X2009096_VCR|PK_X2009096_VCR|COD_CIA
X2009096_VCR|SYS_C00177796|COD_CIA
X2009096_VCR|PK_X2009096_VCR|COD_SECTOR
X2009096_VCR|SYS_C00177797|COD_SECTOR
X2009096_VCR|PK_X2009096_VCR|COD_RAMO
X2009096_VCR|SYS_C00177798|COD_RAMO
X2009096_VCR|PK_X2009096_VCR|NUM_POLIZA
X2009096_VCR|SYS_C00177799|NUM_POLIZA
X2009096_VCR|PK_X2009096_VCR|NUM_SPTO
X2009096_VCR|SYS_C00177800|NUM_SPTO
X2009096_VCR|PK_X2009096_VCR|NUM_RIESGO
X2009096_VCR|SYS_C00177801|NUM_RIESGO
X2009096_VCR|PK_X2009096_VCR|NUM_VISTORIA_VCR
X2009096_VCR|SYS_C00177802|NUM_VISTORIA_VCR
X2009096_VCR|PK_X2009096_VCR|COD_INSPETORA_VCR
X2009096_VCR|SYS_C00177803|COD_INSPETORA_VCR
X2009096_VCR|PK_X2009096_VCR|COD_PECA_VCR
X2009096_VCR|SYS_C00177804|COD_PECA_VCR
X2009085_VCR|PK_X2009085_VCR|COD_CIA
X2009085_VCR|SYS_C00177732|COD_CIA
X2009085_VCR|PK_X2009085_VCR|COD_SECTOR
X2009085_VCR|SYS_C00177733|COD_SECTOR
X2009085_VCR|PK_X2009085_VCR|COD_RAMO
X2009085_VCR|SYS_C00177734|COD_RAMO
X2009085_VCR|PK_X2009085_VCR|NUM_POLIZA
X2009085_VCR|SYS_C00177735|NUM_POLIZA
X2009085_VCR|PK_X2009085_VCR|NUM_SPTO
X2009085_VCR|SYS_C00177736|NUM_SPTO
X2009085_VCR|PK_X2009085_VCR|NUM_APLI
X2009085_VCR|SYS_C00177737|NUM_APLI
X2009085_VCR|SYS_C00177738|NUM_SPTO_APLI
X2009085_VCR|PK_X2009085_VCR|NUM_SPTO_APLI
X2009085_VCR|PK_X2009085_VCR|COD_NIVEL3
X2009085_VCR|SYS_C00177739|COD_NIVEL3
X2009085_VCR|SYS_C00177740|COD_NIVEL2
X2009085_VCR|SYS_C00177741|COD_NIVEL1
X2009086_VCR|PK_X2009086_VCR|COD_CIA
X2009086_VCR|SYS_C00177744|COD_CIA
X2009086_VCR|PK_X2009086_VCR|COD_SECTOR
X2009086_VCR|SYS_C00177745|COD_SECTOR
X2009086_VCR|SYS_C00177746|COD_RAMO
X2009086_VCR|PK_X2009086_VCR|COD_RAMO
X2009086_VCR|PK_X2009086_VCR|NUM_POLIZA
X2009086_VCR|SYS_C00177747|NUM_POLIZA
X2009086_VCR|PK_X2009086_VCR|NUM_SPTO
X2009086_VCR|SYS_C00177748|NUM_SPTO
X2009086_VCR|PK_X2009086_VCR|NUM_APLI
X2009086_VCR|SYS_C00177749|NUM_APLI
X2009086_VCR|PK_X2009086_VCR|NUM_SPTO_APLI
X2009086_VCR|SYS_C00177750|NUM_SPTO_APLI
X2009086_VCR|PK_X2009086_VCR|TIP_DOCUM
