select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: GDESPADM
GD_USUARIO|ID_TP_USUARIO|NUMBER|22||201
GD_USUARIO|FL_AD|CHAR|1||201
GD_USUARIO|ID_GRUPO_USUARIO|NUMBER|22||201
GD_USUARIO|DT_CADASTRO|DATE|7||201
GD_USUARIO|DT_ALTERACAO_SENHA|DATE|7||201
GD_USUARIO|FL_ATIVO|CHAR|1||201
GD_USUARIO|DT_INATIVIDADE|DATE|7||201
GD_USUARIO|SALTT|VARCHAR2|100||201
GD_USUARIO|BLOQUEADO|CHAR|1||201
GD_USUARIO|DT_BLOQUEIO|TIMESTAMP(6)|11||201
GD_USUARIO|ULT_PROC_DISTRIBUIDO|TIMESTAMP(6)|11||201
GD_LOG_LOGIN|ID|NUMBER|22||47700
GD_LOG_LOGIN|ID_USUARIO|NUMBER|22||47700
GD_LOG_LOGIN|LOGIN|VARCHAR2|30||47700
GD_LOG_LOGIN|NM_USUARIO|VARCHAR2|100||47700
GD_LOG_LOGIN|CPF_CNPJ|VARCHAR2|14||47700
GD_LOG_LOGIN|DT_TENTATIVA|TIMESTAMP(6)|11||47700
GD_LOG_LOGIN|NO_TENTATIVA|NUMBER|22||47700
GD_HISTORICO_SENHA|ID|NUMBER|22||259
GD_HISTORICO_SENHA|ID_USUARIO|NUMBER|22||259
GD_HISTORICO_SENHA|SENHA|VARCHAR2|4000||259
GD_HISTORICO_SENHA|SALTT|VARCHAR2|100||259
GD_HISTORICO_SENHA|DT_ALTERACAO|DATE|7||259
GD_LOG_TRANSACIONAL|ID|NUMBER|22||1924787
GD_LOG_TRANSACIONAL|NM_TABELA_ALTERADA|VARCHAR2|100||1924787
GD_LOG_TRANSACIONAL|ID_REGISTRO_ALTERADO|NUMBER|22||1924787
GD_LOG_TRANSACIONAL|NM_TABELA_AUX_ALTERADA|VARCHAR2|100||1924787
GD_LOG_TRANSACIONAL|ID_REGISTRO_AUX_ALTERADO|NUMBER|22||1924787
GD_LOG_TRANSACIONAL|NM_CAMPO_ALTERADO|VARCHAR2|50||1924787
GD_LOG_TRANSACIONAL|VALOR_ANTERIOR|VARCHAR2|4000||1924787
GD_LOG_TRANSACIONAL|NOVO_VALOR|VARCHAR2|4000||1924787
GD_LOG_TRANSACIONAL|DT_HORA_OCORRENCIA|TIMESTAMP(6)|11||1924787
GD_LOG_TRANSACIONAL|ID_USUARIO|NUMBER|22||1924787
GD_LOG_TRANSACIONAL|EVENTO|VARCHAR2|50||1924787
GD_TIPO_COMUNICACAO|ID|NUMBER|22||4
GD_TIPO_COMUNICACAO|DE_COMUNICACAO|VARCHAR2|250||4
GD_STATUS_ENVIO_COMUNICACAO|ID|NUMBER|22||4
GD_STATUS_ENVIO_COMUNICACAO|DS_STATUS|VARCHAR2|100||4
GD_SINISTRO|ID_CIA|NUMBER|22|2|14149
GD_SINISTRO|ID_PRODUTO|NUMBER|22|3|14149
