select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: ARISADM
BO_FI_INSTANCEFOLDER|INDEXSLOT1|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT2|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT3|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT4|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT5|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT6|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT7|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT8|BLOB|4000||0
BO_FI_INSTANCEFOLDER|INDEXSLOT9|BLOB|4000||0
BO_FI_INSTANCEFOLDER|IDXTYPE|NUMBER|22|10|0
BO_FI_KPIDEF|ROWKEY|VARCHAR2|255||0
BO_FI_KPIDEF|VERSION|NUMBER|22|10|0
BO_FI_KPIDEF|MSN|NUMBER|22|19|0
BO_FI_KPIDEF|INDEXSLOT0|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT1|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT2|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT3|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT4|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT5|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT6|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT7|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT8|BLOB|4000||0
BO_FI_KPIDEF|INDEXSLOT9|BLOB|4000||0
BO_FI_KPIDEF|IDXTYPE|NUMBER|22|10|0
BO_FI_KPIGROUP|ROWKEY|VARCHAR2|255||0
BO_FI_KPIGROUP|VERSION|NUMBER|22|10|0
BO_FI_KPIGROUP|MSN|NUMBER|22|19|0
BO_FI_KPIGROUP|INDEXSLOT0|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT1|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT2|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT3|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT4|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT5|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT6|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT7|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT8|BLOB|4000||0
BO_FI_KPIGROUP|INDEXSLOT9|BLOB|4000||0
BO_FI_KPIGROUP|IDXTYPE|NUMBER|22|10|0
BO_FI_RATIONODE|ROWKEY|VARCHAR2|255||0
BO_FI_RATIONODE|VERSION|NUMBER|22|10|0
BO_FI_RATIONODE|MSN|NUMBER|22|19|0
BO_FI_RATIONODE|INDEXSLOT0|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT1|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT2|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT3|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT4|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT5|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT6|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT7|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT8|BLOB|4000||0
BO_FI_RATIONODE|INDEXSLOT9|BLOB|4000||0
BO_FI_RATIONODE|IDXTYPE|NUMBER|22|10|0
BO_FI_SETDEF|ROWKEY|VARCHAR2|255||0
BO_FI_SETDEF|VERSION|NUMBER|22|10|0
BO_FI_SETDEF|MSN|NUMBER|22|19|0
BO_FI_SETDEF|INDEXSLOT0|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT1|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT2|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT3|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT4|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT5|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT6|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT7|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT8|BLOB|4000||0
BO_FI_SETDEF|INDEXSLOT9|BLOB|4000||0
BO_FI_SETDEF|IDXTYPE|NUMBER|22|10|0
BO_FI_SETINSTANCE|ROWKEY|VARCHAR2|255||0
BO_FI_SETINSTANCE|VERSION|NUMBER|22|10|0
BO_FI_SETINSTANCE|MSN|NUMBER|22|19|0
BO_FI_SETINSTANCE|INDEXSLOT0|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT1|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT2|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT3|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT4|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT5|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT6|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT7|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT8|BLOB|4000||0
BO_FI_SETINSTANCE|INDEXSLOT9|BLOB|4000||0
BO_FI_SETINSTANCE|IDXTYPE|NUMBER|22|10|0
BO_FI_SHEET|ROWKEY|VARCHAR2|255||0
BO_FI_SHEET|VERSION|NUMBER|22|10|0
BO_FI_SHEET|MSN|NUMBER|22|19|0
BO_FI_SHEET|INDEXSLOT0|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT1|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT2|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT3|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT4|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT5|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT6|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT7|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT8|BLOB|4000||0
BO_FI_SHEET|INDEXSLOT9|BLOB|4000||0
BO_FI_SHEET|IDXTYPE|NUMBER|22|10|0
BO_FI_STRUCTURALCAT|ROWKEY|VARCHAR2|255||0
BO_FI_STRUCTURALCAT|VERSION|NUMBER|22|10|0
BO_FI_STRUCTURALCAT|MSN|NUMBER|22|19|0
BO_FI_STRUCTURALCAT|INDEXSLOT0|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT1|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT2|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT3|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT4|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT5|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT6|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT7|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT8|BLOB|4000||0
BO_FI_STRUCTURALCAT|INDEXSLOT9|BLOB|4000||0
BO_FI_STRUCTURALCAT|IDXTYPE|NUMBER|22|10|0
BO_FI_STYLE|ROWKEY|VARCHAR2|255||0
BO_FI_STYLE|VERSION|NUMBER|22|10|0
BO_FI_STYLE|MSN|NUMBER|22|19|0
BO_FI_STYLE|INDEXSLOT0|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT1|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT2|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT3|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT4|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT5|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT6|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT7|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT8|BLOB|4000||0
BO_FI_STYLE|INDEXSLOT9|BLOB|4000||0
BO_FI_STYLE|IDXTYPE|NUMBER|22|10|0
BO_FI_SUBCATEGORY|ROWKEY|VARCHAR2|255||0
BO_FI_SUBCATEGORY|VERSION|NUMBER|22|10|0
BO_FI_SUBCATEGORY|MSN|NUMBER|22|19|0
BO_FI_SUBCATEGORY|INDEXSLOT0|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT1|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT2|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT3|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT4|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT5|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT6|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT7|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT8|BLOB|4000||0
BO_FI_SUBCATEGORY|INDEXSLOT9|BLOB|4000||0
BO_FI_SUBCATEGORY|IDXTYPE|NUMBER|22|10|0
BO_FI_SYMBOL|ROWKEY|VARCHAR2|255||0
BO_FI_SYMBOL|VERSION|NUMBER|22|10|0
BO_FI_SYMBOL|MSN|NUMBER|22|19|0
BO_FI_SYMBOL|INDEXSLOT0|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT1|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT2|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT3|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT4|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT5|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT6|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT7|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT8|BLOB|4000||0
BO_FI_SYMBOL|INDEXSLOT9|BLOB|4000||0
BO_FI_SYMBOL|IDXTYPE|NUMBER|22|10|0
BO_FI_TEMPLATEFOLDER|ROWKEY|VARCHAR2|255||0
BO_FI_TEMPLATEFOLDER|VERSION|NUMBER|22|10|0
BO_FI_TEMPLATEFOLDER|MSN|NUMBER|22|19|0
BO_FI_TEMPLATEFOLDER|INDEXSLOT0|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT1|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT2|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT3|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT4|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT5|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT6|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT7|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT8|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|INDEXSLOT9|BLOB|4000||0
BO_FI_TEMPLATEFOLDER|IDXTYPE|NUMBER|22|10|0
BO_FI_USERBASE|ROWKEY|VARCHAR2|255||0
BO_FI_USERBASE|VERSION|NUMBER|22|10|0
BO_FI_USERBASE|MSN|NUMBER|22|19|0
BO_FI_USERBASE|INDEXSLOT0|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT1|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT2|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT3|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT4|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT5|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT6|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT7|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT8|BLOB|4000||0
BO_FI_USERBASE|INDEXSLOT9|BLOB|4000||0
BO_FI_USERBASE|IDXTYPE|NUMBER|22|10|0
BO_FI_USERTYPE|ROWKEY|VARCHAR2|255||0
BO_FI_USERTYPE|VERSION|NUMBER|22|10|0
BO_FI_USERTYPE|MSN|NUMBER|22|19|0
BO_FI_USERTYPE|INDEXSLOT0|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT1|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT2|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT3|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT4|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT5|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT6|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT7|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT8|BLOB|4000||0
BO_FI_USERTYPE|INDEXSLOT9|BLOB|4000||0
BO_FI_USERTYPE|IDXTYPE|NUMBER|22|10|0
BO_INSTANCEFOLDER|ROWKEY|VARCHAR2|255||0
BO_INSTANCEFOLDER|MSN|NUMBER|22|19|0
BO_INSTANCEFOLDER|CLANID|NUMBER|22|10|0
BO_INSTANCEFOLDER|SVALUE|BLOB|4000||0
BO_KPIDEF|ROWKEY|VARCHAR2|255||0
BO_KPIDEF|MSN|NUMBER|22|19|0
BO_KPIDEF|CLANID|NUMBER|22|10|0
BO_KPIDEF|SVALUE|BLOB|4000||0
BO_KPIDEFKPIGRPCONN|ROWKEY|VARCHAR2|255||0
BO_KPIDEFKPIGRPCONN|MSN|NUMBER|22|19|0
BO_KPIDEFKPIGRPCONN|CLANID|NUMBER|22|10|0
BO_KPIDEFKPIGRPCONN|SVALUE|BLOB|4000||0
BO_KPIDEFSYMBOL|ROWKEY|VARCHAR2|255||0
BO_KPIDEFSYMBOL|MSN|NUMBER|22|19|0
BO_KPIDEFSYMBOL|CLANID|NUMBER|22|10|0
BO_KPIDEFSYMBOL|SVALUE|BLOB|4000||0
BO_KPIDEFTREESUBCON|ROWKEY|VARCHAR2|255||0
BO_KPIDEFTREESUBCON|MSN|NUMBER|22|19|0
BO_KPIDEFTREESUBCON|CLANID|NUMBER|22|10|0
BO_KPIDEFTREESUBCON|SVALUE|BLOB|4000||0
BO_KPIDEFUSERTYPE|ROWKEY|VARCHAR2|255||0
BO_KPIDEFUSERTYPE|MSN|NUMBER|22|19|0
BO_KPIDEFUSERTYPE|CLANID|NUMBER|22|10|0
BO_KPIDEFUSERTYPE|SVALUE|BLOB|4000||0
BO_KPIGROUP|ROWKEY|VARCHAR2|255||0
BO_KPIGROUP|MSN|NUMBER|22|19|0
BO_KPIGROUP|CLANID|NUMBER|22|10|0
BO_KPIGROUP|SVALUE|BLOB|4000||0
BO_NRMRTNDTRSUBCXN|ROWKEY|VARCHAR2|255||0
BO_NRMRTNDTRSUBCXN|MSN|NUMBER|22|19|0
BO_NRMRTNDTRSUBCXN|CLANID|NUMBER|22|10|0
BO_NRMRTNDTRSUBCXN|SVALUE|BLOB|4000||0
BO_PROPERTIES|NAME|VARCHAR2|255||2
BO_PROPERTIES|VAL|VARCHAR2|255||2
BO_RATIONODE|ROWKEY|VARCHAR2|255||0
BO_RATIONODE|MSN|NUMBER|22|19|0
BO_RATIONODE|CLANID|NUMBER|22|10|0
BO_RATIONODE|SVALUE|BLOB|4000||0
BO_RATIONODECXN|ROWKEY|VARCHAR2|255||0
BO_RATIONODECXN|MSN|NUMBER|22|19|0
BO_RATIONODECXN|CLANID|NUMBER|22|10|0
BO_RATIONODECXN|SVALUE|BLOB|4000||0
BO_SAVEPOINTCXN|ROWKEY|VARCHAR2|255||0
BO_SAVEPOINTCXN|MSN|NUMBER|22|19|0
BO_SAVEPOINTCXN|CLANID|NUMBER|22|10|0
BO_SAVEPOINTCXN|SVALUE|BLOB|4000||0
BO_SETDEF|ROWKEY|VARCHAR2|255||0
BO_SETDEF|MSN|NUMBER|22|19|0
BO_SETDEF|CLANID|NUMBER|22|10|0
BO_SETDEF|SVALUE|BLOB|4000||0
BO_SETINSTANCE|ROWKEY|VARCHAR2|255||0
BO_SETINSTANCE|MSN|NUMBER|22|19|0
BO_SETINSTANCE|CLANID|NUMBER|22|10|0
BO_SETINSTANCE|SVALUE|BLOB|4000||0
BO_SETMEMBER|ROWKEY|VARCHAR2|255||0
BO_SETMEMBER|MSN|NUMBER|22|19|0
BO_SETMEMBER|CLANID|NUMBER|22|10|0
BO_SETMEMBER|SVALUE|BLOB|4000||0
BO_SHEET|ROWKEY|VARCHAR2|255||0
BO_SHEET|MSN|NUMBER|22|19|0
BO_SHEET|CLANID|NUMBER|22|10|0
BO_SHEET|SVALUE|BLOB|4000||0
BO_SHEETSETINSTANCE|ROWKEY|VARCHAR2|255||0
BO_SHEETSETINSTANCE|MSN|NUMBER|22|19|0
BO_SHEETSETINSTANCE|CLANID|NUMBER|22|10|0
BO_SHEETSETINSTANCE|SVALUE|BLOB|4000||0
BO_STRUCTURALCAT|ROWKEY|VARCHAR2|255||0
BO_STRUCTURALCAT|MSN|NUMBER|22|19|0
BO_STRUCTURALCAT|CLANID|NUMBER|22|10|0
BO_STRUCTURALCAT|SVALUE|BLOB|4000||0
BO_STYLE|ROWKEY|VARCHAR2|255||0
BO_STYLE|MSN|NUMBER|22|19|0
BO_STYLE|CLANID|NUMBER|22|10|0
BO_STYLE|SVALUE|BLOB|4000||0
BO_SUBCATEGORY|ROWKEY|VARCHAR2|255||0
BO_SUBCATEGORY|MSN|NUMBER|22|19|0
BO_SUBCATEGORY|CLANID|NUMBER|22|10|0
BO_SUBCATEGORY|SVALUE|BLOB|4000||0
BO_SYMBOL|ROWKEY|VARCHAR2|255||0
BO_SYMBOL|MSN|NUMBER|22|19|0
BO_SYMBOL|CLANID|NUMBER|22|10|0
BO_SYMBOL|SVALUE|BLOB|4000||0
BO_TEMPLATEFOLDER|ROWKEY|VARCHAR2|255||0
BO_TEMPLATEFOLDER|MSN|NUMBER|22|19|0
BO_TEMPLATEFOLDER|CLANID|NUMBER|22|10|0
BO_TEMPLATEFOLDER|SVALUE|BLOB|4000||0
BO_TOPLEVELTREESUBS|ROWKEY|VARCHAR2|255||0
BO_TOPLEVELTREESUBS|MSN|NUMBER|22|19|0
BO_TOPLEVELTREESUBS|CLANID|NUMBER|22|10|0
BO_TOPLEVELTREESUBS|SVALUE|BLOB|4000||0
BO_USERBASE|ROWKEY|VARCHAR2|255||0
BO_USERBASE|MSN|NUMBER|22|19|0
BO_USERBASE|CLANID|NUMBER|22|10|0
BO_USERBASE|SVALUE|BLOB|4000||0
BO_USERTYPE|ROWKEY|VARCHAR2|255||0
BO_USERTYPE|MSN|NUMBER|22|19|0
BO_USERTYPE|CLANID|NUMBER|22|10|0
BO_USERTYPE|SVALUE|BLOB|4000||0
AMGRDB_A_ELEMENT|ROWKEY|VARCHAR2|255||0
AMGRDB_A_ELEMENT|ASN|NUMBER|22|10|0
AMGRDB_A_ELEMENT|ROWSTATE|VARCHAR2|255||0
AMGRDB_A_ELEMENT|EXPLICIT|NUMBER|22|10|0
AMGRDB_A_ELEMENT|DUPLICATE|NUMBER|22|10|0
AMGRDB_A_ELEMENT|CSIGNORE|NUMBER|22|10|0
AMGRDB_A_ELEMENT|CLANID|NUMBER|22|10|0
AMGRDB_A_ELEMENT|SVALUE|BLOB|4000||0
AMGRDB_B_ELEMENT|ROWKEY|VARCHAR2|255||0
AMGRDB_B_ELEMENT|MSN|NUMBER|22|19|0
AMGRDB_B_ELEMENT|CMSN|NUMBER|22|19|0
AMGRDB_B_ELEMENT|ROWSTATE|VARCHAR2|255||0
AMGRDB_B_ELEMENT|CLANID|NUMBER|22|10|0
AMGRDB_B_ELEMENT|SVALUE|BLOB|4000||0
AMGRDB_ELEMENT|ROWKEY|VARCHAR2|255||0
AMGRDB_ELEMENT|MSN|NUMBER|22|19|0
AMGRDB_ELEMENT|CLANID|NUMBER|22|10|0
AMGRDB_ELEMENT|SVALUE|BLOB|4000||0
AMGRDB_PROPERTIES|NAME|VARCHAR2|255||2
AMGRDB_PROPERTIES|VAL|VARCHAR2|255||2
ARIS_A_ACCESSCONFIG|ROWKEY|VARCHAR2|255||0
ARIS_A_ACCESSCONFIG|ASN|NUMBER|22|10|0
ARIS_A_ACCESSCONFIG|ROWSTATE|VARCHAR2|255||0
ARIS_A_ACCESSCONFIG|EXPLICIT|NUMBER|22|10|0
ARIS_A_ACCESSCONFIG|DUPLICATE|NUMBER|22|10|0
ARIS_A_ACCESSCONFIG|CSIGNORE|NUMBER|22|10|0
ARIS_A_ACCESSCONFIG|CLANID|NUMBER|22|10|0
ARIS_A_ACCESSCONFIG|SVALUE|BLOB|4000||0
ARIS_A_ACCESSRIGHT|ROWKEY|VARCHAR2|255||0
ARIS_A_ACCESSRIGHT|ASN|NUMBER|22|10|0
ARIS_A_ACCESSRIGHT|ROWSTATE|VARCHAR2|255||0
ARIS_A_ACCESSRIGHT|EXPLICIT|NUMBER|22|10|0
ARIS_A_ACCESSRIGHT|DUPLICATE|NUMBER|22|10|0
ARIS_A_ACCESSRIGHT|CSIGNORE|NUMBER|22|10|0
ARIS_A_ACCESSRIGHT|CLANID|NUMBER|22|10|0
ARIS_A_ACCESSRIGHT|SVALUE|BLOB|4000||0
ARIS_A_AGGRSTATS|ROWKEY|VARCHAR2|255||0
ARIS_A_AGGRSTATS|ASN|NUMBER|22|10|0
ARIS_A_AGGRSTATS|ROWSTATE|VARCHAR2|255||0
ARIS_A_AGGRSTATS|EXPLICIT|NUMBER|22|10|0
ARIS_A_AGGRSTATS|DUPLICATE|NUMBER|22|10|0
ARIS_A_AGGRSTATS|CSIGNORE|NUMBER|22|10|0
ARIS_A_AGGRSTATS|CLANID|NUMBER|22|10|0
ARIS_A_AGGRSTATS|SVALUE|BLOB|4000||0
ARIS_A_ARISROOT|ROWKEY|VARCHAR2|255||0
ARIS_A_ARISROOT|ASN|NUMBER|22|10|0
ARIS_A_ARISROOT|ROWSTATE|VARCHAR2|255||0
ARIS_A_ARISROOT|EXPLICIT|NUMBER|22|10|0
ARIS_A_ARISROOT|DUPLICATE|NUMBER|22|10|0
ARIS_A_ARISROOT|CSIGNORE|NUMBER|22|10|0
ARIS_A_ARISROOT|CLANID|NUMBER|22|10|0
ARIS_A_ARISROOT|SVALUE|BLOB|4000||0
ARIS_A_COMOBJDEF|ROWKEY|VARCHAR2|255||11791
ARIS_A_COMOBJDEF|ASN|NUMBER|22|10|11791
ARIS_A_COMOBJDEF|ROWSTATE|VARCHAR2|255||11791
ARIS_A_COMOBJDEF|EXPLICIT|NUMBER|22|10|11791
ARIS_A_COMOBJDEF|DUPLICATE|NUMBER|22|10|11791
ARIS_A_COMOBJDEF|CSIGNORE|NUMBER|22|10|11791
ARIS_A_COMOBJDEF|CLANID|NUMBER|22|10|11791
ARIS_A_COMOBJDEF|GLOBALID|VARCHAR2|36||11791
ARIS_A_COMOBJDEF|SVALUE|BLOB|4000||11791
ARIS_A_CXNDEF|ROWKEY|VARCHAR2|255||713261
ARIS_A_CXNDEF|ASN|NUMBER|22|10|713261
ARIS_A_CXNDEF|ROWSTATE|VARCHAR2|255||713261
ARIS_A_CXNDEF|EXPLICIT|NUMBER|22|10|713261
ARIS_A_CXNDEF|DUPLICATE|NUMBER|22|10|713261
ARIS_A_CXNDEF|CSIGNORE|NUMBER|22|10|713261
ARIS_A_CXNDEF|CLANID|NUMBER|22|10|713261
ARIS_A_CXNDEF|GLOBALID|VARCHAR2|36||713261
ARIS_A_CXNDEF|TOOBJDEFOID|VARCHAR2|255||713261
ARIS_A_CXNDEF|FROMOBJDEFOID|VARCHAR2|255||713261
ARIS_A_CXNDEF|SVALUE|BLOB|4000||713261
ARIS_A_EXTCXNDEF|ROWKEY|VARCHAR2|255||0
ARIS_A_EXTCXNDEF|ASN|NUMBER|22|10|0
ARIS_A_EXTCXNDEF|ROWSTATE|VARCHAR2|255||0
ARIS_A_EXTCXNDEF|EXPLICIT|NUMBER|22|10|0
ARIS_A_EXTCXNDEF|DUPLICATE|NUMBER|22|10|0
ARIS_A_EXTCXNDEF|CSIGNORE|NUMBER|22|10|0
ARIS_A_EXTCXNDEF|CLANID|NUMBER|22|10|0
ARIS_A_EXTCXNDEF|GLOBALID|VARCHAR2|36||0
ARIS_A_EXTCXNDEF|SVALUE|BLOB|4000||0
ARIS_A_FONTSTYLESHEET|ROWKEY|VARCHAR2|255||851
ARIS_A_FONTSTYLESHEET|ASN|NUMBER|22|10|851
ARIS_A_FONTSTYLESHEET|ROWSTATE|VARCHAR2|255||851
ARIS_A_FONTSTYLESHEET|EXPLICIT|NUMBER|22|10|851
ARIS_A_FONTSTYLESHEET|DUPLICATE|NUMBER|22|10|851
ARIS_A_FONTSTYLESHEET|CSIGNORE|NUMBER|22|10|851
ARIS_A_FONTSTYLESHEET|CLANID|NUMBER|22|10|851
ARIS_A_FONTSTYLESHEET|GLOBALID|VARCHAR2|36||851
ARIS_A_FONTSTYLESHEET|SVALUE|BLOB|4000||851
ARIS_A_IDPREFIX|ROWKEY|VARCHAR2|255||0
ARIS_A_IDPREFIX|ASN|NUMBER|22|10|0
ARIS_A_IDPREFIX|ROWSTATE|VARCHAR2|255||0
ARIS_A_IDPREFIX|EXPLICIT|NUMBER|22|10|0
ARIS_A_IDPREFIX|DUPLICATE|NUMBER|22|10|0
ARIS_A_IDPREFIX|CSIGNORE|NUMBER|22|10|0
ARIS_A_IDPREFIX|CLANID|NUMBER|22|10|0
ARIS_A_IDPREFIX|SVALUE|BLOB|4000||0
ARIS_A_LANGUAGE|ROWKEY|VARCHAR2|255||146
ARIS_A_LANGUAGE|ASN|NUMBER|22|10|146
ARIS_A_LANGUAGE|ROWSTATE|VARCHAR2|255||146
ARIS_A_LANGUAGE|EXPLICIT|NUMBER|22|10|146
ARIS_A_LANGUAGE|DUPLICATE|NUMBER|22|10|146
ARIS_A_LANGUAGE|CSIGNORE|NUMBER|22|10|146
ARIS_A_LANGUAGE|CLANID|NUMBER|22|10|146
ARIS_A_LANGUAGE|SVALUE|BLOB|4000||146
ARIS_A_MODEL|ROWKEY|VARCHAR2|255||93079
ARIS_A_MODEL|ASN|NUMBER|22|10|93079
ARIS_A_MODEL|ROWSTATE|VARCHAR2|255||93079
ARIS_A_MODEL|EXPLICIT|NUMBER|22|10|93079
ARIS_A_MODEL|DUPLICATE|NUMBER|22|10|93079
ARIS_A_MODEL|CSIGNORE|NUMBER|22|10|93079
ARIS_A_MODEL|CLANID|NUMBER|22|10|93079
ARIS_A_MODEL|GROUPOID|VARCHAR2|255||93079
ARIS_A_MODEL|GLOBALID|VARCHAR2|36||93079
ARIS_A_MODEL|SVALUE|BLOB|4000||93079
ARIS_A_MODEL|SVALUE1|BLOB|4000||93079
ARIS_A_MODELSTATS|ROWKEY|VARCHAR2|255||0
ARIS_A_MODELSTATS|ASN|NUMBER|22|10|0
ARIS_A_MODELSTATS|ROWSTATE|VARCHAR2|255||0
ARIS_A_MODELSTATS|EXPLICIT|NUMBER|22|10|0
ARIS_A_MODELSTATS|DUPLICATE|NUMBER|22|10|0
ARIS_A_MODELSTATS|CSIGNORE|NUMBER|22|10|0
ARIS_A_MODELSTATS|CLANID|NUMBER|22|10|0
ARIS_A_MODELSTATS|SVALUE|BLOB|4000||0
ARIS_A_OBJDEF|ROWKEY|VARCHAR2|255||515652
ARIS_A_OBJDEF|ASN|NUMBER|22|10|515652
ARIS_A_OBJDEF|ROWSTATE|VARCHAR2|255||515652
ARIS_A_OBJDEF|EXPLICIT|NUMBER|22|10|515652
ARIS_A_OBJDEF|DUPLICATE|NUMBER|22|10|515652
