select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
SYS_C0014367|NORMAL|ASDB_BO_MAPPING|VISIBLE|UNIQUE|VALID
IDX_ASDB_BO_MAPPING_WA|NORMAL|ASDB_BO_MAPPING|VISIBLE|NONUNIQUE|VALID
IDX_ASDB_BO_MAPPING_B|NORMAL|ASDB_BO_MAPPING|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111557C00004$$|LOB|ASDB_BO_MAPPING|VISIBLE|UNIQUE|VALID
SYS_C0014365|NORMAL|ASDB_BO_KPIE_SCHEMA|VISIBLE|UNIQUE|VALID
IDX_ASDB_BO_KPIE_SCHEMA_WA|NORMAL|ASDB_BO_KPIE_SCHEMA|VISIBLE|NONUNIQUE|VALID
IDX_ASDB_BO_KPIE_SCHEMA_B|NORMAL|ASDB_BO_KPIE_SCHEMA|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111553C00004$$|LOB|ASDB_BO_KPIE_SCHEMA|VISIBLE|UNIQUE|VALID
SYS_C0014363|NORMAL|ASDB_BO_KPIE_PRJ|VISIBLE|UNIQUE|VALID
IDX_ASDB_BO_KPIE_PRJ_WA|NORMAL|ASDB_BO_KPIE_PRJ|VISIBLE|NONUNIQUE|VALID
IDX_ASDB_BO_KPIE_PRJ_B|NORMAL|ASDB_BO_KPIE_PRJ|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111549C00004$$|LOB|ASDB_BO_KPIE_PRJ|VISIBLE|UNIQUE|VALID
SYS_C0014361|NORMAL|ASDB_BO_KPIE_CONFIG|VISIBLE|UNIQUE|VALID
IDX_ASDB_BO_KPIE_CONFIG_WA|NORMAL|ASDB_BO_KPIE_CONFIG|VISIBLE|NONUNIQUE|VALID
IDX_ASDB_BO_KPIE_CONFIG_B|NORMAL|ASDB_BO_KPIE_CONFIG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111545C00004$$|LOB|ASDB_BO_KPIE_CONFIG|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_XMI_STYLE_SHEET_AR|NORMAL|ASDB_A_XMI_STYLE_SHEET|VISIBLE|NONUNIQUE|VA
SYS_IL0000111309C00008$$|LOB|ASDB_A_XMI_STYLE_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0014237|NORMAL|ASDB_A_XMI_STYLE_SHEET|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_XMI_STYLE_SHCNT_AR|NORMAL|ASDB_A_XMI_STYLE_SHCNT|VISIBLE|NONUNIQUE|VA
SYS_IL0000111305C00008$$|LOB|ASDB_A_XMI_STYLE_SHCNT|VISIBLE|UNIQUE|VALID
SYS_C0014231|NORMAL|ASDB_A_XMI_STYLE_SHCNT|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SYSDBLANGUAGE_AR|NORMAL|ASDB_A_SYSDBLANGUAGE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111301C00008$$|LOB|ASDB_A_SYSDBLANGUAGE|VISIBLE|UNIQUE|VALID
SYS_C0014225|NORMAL|ASDB_A_SYSDBLANGUAGE|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SERVERCONFIG_AR|NORMAL|ASDB_A_SERVERCONFIG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111297C00008$$|LOB|ASDB_A_SERVERCONFIG|VISIBLE|UNIQUE|VALID
SYS_C0014219|NORMAL|ASDB_A_SERVERCONFIG|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPTPARAMSET_AR|NORMAL|ASDB_A_SCRIPTPARAMSET|VISIBLE|NONUNIQUE|VALI
SYS_IL0000111293C00008$$|LOB|ASDB_A_SCRIPTPARAMSET|VISIBLE|UNIQUE|VALID
SYS_C0014213|NORMAL|ASDB_A_SCRIPTPARAMSET|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPTPARAMETERS_AR|NORMAL|ASDB_A_SCRIPTPARAMETERS|VISIBLE|NONUNIQUE|
SYS_IL0000111289C00008$$|LOB|ASDB_A_SCRIPTPARAMETERS|VISIBLE|UNIQUE|VALID
SYS_C0014207|NORMAL|ASDB_A_SCRIPTPARAMETERS|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPTIMPORTS_AR|NORMAL|ASDB_A_SCRIPTIMPORTS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111285C00008$$|LOB|ASDB_A_SCRIPTIMPORTS|VISIBLE|UNIQUE|VALID
SYS_C0014201|NORMAL|ASDB_A_SCRIPTIMPORTS|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPTCONTENT_AR|NORMAL|ASDB_A_SCRIPTCONTENT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111281C00008$$|LOB|ASDB_A_SCRIPTCONTENT|VISIBLE|UNIQUE|VALID
SYS_C0014195|NORMAL|ASDB_A_SCRIPTCONTENT|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPTCATEGORY_AR|NORMAL|ASDB_A_SCRIPTCATEGORY|VISIBLE|NONUNIQUE|VALI
SYS_IL0000111277C00008$$|LOB|ASDB_A_SCRIPTCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0014189|NORMAL|ASDB_A_SCRIPTCATEGORY|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_SCRIPT_AR|NORMAL|ASDB_A_SCRIPT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111273C00008$$|LOB|ASDB_A_SCRIPT|VISIBLE|UNIQUE|VALID
SYS_C0014183|NORMAL|ASDB_A_SCRIPT|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_RULE_AR|NORMAL|ASDB_A_RULE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111269C00008$$|LOB|ASDB_A_RULE|VISIBLE|UNIQUE|VALID
SYS_C0014177|NORMAL|ASDB_A_RULE|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_PROPERTY_AR|NORMAL|ASDB_A_PROPERTY|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111265C00008$$|LOB|ASDB_A_PROPERTY|VISIBLE|UNIQUE|VALID
SYS_C0014171|NORMAL|ASDB_A_PROPERTY|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_PROFILERULESCRPT_AR|NORMAL|ASDB_A_PROFILERULESCRPT|VISIBLE|NONUNIQUE|
SYS_IL0000111261C00008$$|LOB|ASDB_A_PROFILERULESCRPT|VISIBLE|UNIQUE|VALID
SYS_C0014165|NORMAL|ASDB_A_PROFILERULESCRPT|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_MT_RLIB_AR|NORMAL|ASDB_A_MT_RLIB|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111257C00008$$|LOB|ASDB_A_MT_RLIB|VISIBLE|UNIQUE|VALID
SYS_C0014159|NORMAL|ASDB_A_MT_RLIB|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_MT_CATEGORY_AR|NORMAL|ASDB_A_MT_CATEGORY|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111253C00008$$|LOB|ASDB_A_MT_CATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0014153|NORMAL|ASDB_A_MT_CATEGORY|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_TEMPLATE_AR|NORMAL|ASDB_A_BO_TEMPLATE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111249C00008$$|LOB|ASDB_A_BO_TEMPLATE|VISIBLE|UNIQUE|VALID
SYS_C0014147|NORMAL|ASDB_A_BO_TEMPLATE|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_RULES_AR|NORMAL|ASDB_A_BO_RULES|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111245C00008$$|LOB|ASDB_A_BO_RULES|VISIBLE|UNIQUE|VALID
SYS_C0014141|NORMAL|ASDB_A_BO_RULES|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_PROPERTY_AR|NORMAL|ASDB_A_BO_PROPERTY|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111241C00008$$|LOB|ASDB_A_BO_PROPERTY|VISIBLE|UNIQUE|VALID
SYS_C0014135|NORMAL|ASDB_A_BO_PROPERTY|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_PROFILE_AR|NORMAL|ASDB_A_BO_PROFILE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111237C00008$$|LOB|ASDB_A_BO_PROFILE|VISIBLE|UNIQUE|VALID
SYS_C0014129|NORMAL|ASDB_A_BO_PROFILE|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_MAPPING_AR|NORMAL|ASDB_A_BO_MAPPING|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111233C00008$$|LOB|ASDB_A_BO_MAPPING|VISIBLE|UNIQUE|VALID
SYS_C0014123|NORMAL|ASDB_A_BO_MAPPING|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_KPIE_SCHEMA_AR|NORMAL|ASDB_A_BO_KPIE_SCHEMA|VISIBLE|NONUNIQUE|VALI
SYS_IL0000111229C00008$$|LOB|ASDB_A_BO_KPIE_SCHEMA|VISIBLE|UNIQUE|VALID
SYS_C0014117|NORMAL|ASDB_A_BO_KPIE_SCHEMA|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_KPIE_PRJ_AR|NORMAL|ASDB_A_BO_KPIE_PRJ|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111225C00008$$|LOB|ASDB_A_BO_KPIE_PRJ|VISIBLE|UNIQUE|VALID
SYS_C0014111|NORMAL|ASDB_A_BO_KPIE_PRJ|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_BO_KPIE_CONFIG_AR|NORMAL|ASDB_A_BO_KPIE_CONFIG|VISIBLE|NONUNIQUE|VALI
SYS_IL0000111221C00008$$|LOB|ASDB_A_BO_KPIE_CONFIG|VISIBLE|UNIQUE|VALID
SYS_C0014105|NORMAL|ASDB_A_BO_KPIE_CONFIG|VISIBLE|UNIQUE|VALID
IDX_ASDB_A_ACCOUNTLOG_AR|NORMAL|ASDB_A_ACCOUNTLOG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111217C00008$$|LOB|ASDB_A_ACCOUNTLOG|VISIBLE|UNIQUE|VALID
SYS_C0014099|NORMAL|ASDB_A_ACCOUNTLOG|VISIBLE|UNIQUE|VALID
IDX_ASDB_ACCOUNTLOG_B|NORMAL|ASDB_ACCOUNTLOG|VISIBLE|NONUNIQUE|VALID
IDX_ASDB_ACCOUNTLOG_WA|NORMAL|ASDB_ACCOUNTLOG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111313C00004$$|LOB|ASDB_ACCOUNTLOG|VISIBLE|UNIQUE|VALID
SYS_C0014239|NORMAL|ASDB_ACCOUNTLOG|VISIBLE|UNIQUE|VALID
SYS_C0014089|NORMAL|ARIS_USERBASE|VISIBLE|UNIQUE|VALID
IDX_ARIS_USERBASE_0|FUNCTION-BASED NORMAL|ARIS_USERBASE|VISIBLE|UNIQUE|VALID
IDX_ARIS_USERBASE_WA|NORMAL|ARIS_USERBASE|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_USERBASE_B|NORMAL|ARIS_USERBASE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111145C00005$$|LOB|ARIS_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0014087|NORMAL|ARIS_TEXTDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_TEXTDEF_0|FUNCTION-BASED NORMAL|ARIS_TEXTDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_TEXTDEF_WA|NORMAL|ARIS_TEXTDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_TEXTDEF_B|NORMAL|ARIS_TEXTDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111141C00005$$|LOB|ARIS_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00004$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00005$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00006$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00007$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00008$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00009$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00010$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00011$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00012$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111119C00013$$|LOB|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_C0014085|NORMAL|ARIS_RI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00004$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00005$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00006$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00007$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00008$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00009$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00010$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00011$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00012$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111097C00013$$|LOB|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014082|NORMAL|ARIS_RI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00004$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00005$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00006$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00007$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00008$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00009$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00010$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00011$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00012$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111075C00013$$|LOB|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014079|NORMAL|ARIS_RI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00004$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00005$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00006$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00007$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00008$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00009$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00010$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00011$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00012$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111053C00013$$|LOB|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014076|NORMAL|ARIS_RI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00004$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00005$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00006$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00007$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00008$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00009$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00010$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00011$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00012$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000111031C00013$$|LOB|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014073|NORMAL|ARIS_RI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014070|NORMAL|ARIS_PROPERTIES|VISIBLE|UNIQUE|VALID
SYS_C0014068|NORMAL|ARIS_OBJECTSTATS|VISIBLE|UNIQUE|VALID
IDX_ARIS_OBJECTSTATS_WA|NORMAL|ARIS_OBJECTSTATS|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_OBJECTSTATS_B|NORMAL|ARIS_OBJECTSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111025C00004$$|LOB|ARIS_OBJECTSTATS|VISIBLE|UNIQUE|VALID
SYS_C0014066|NORMAL|ARIS_OBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_OBJDEF_0|FUNCTION-BASED NORMAL|ARIS_OBJDEF|VISIBLE|UNIQUE|VALID
FKI_ARIS_OBJDEF_0|NORMAL|ARIS_OBJDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_OBJDEF_WA|NORMAL|ARIS_OBJDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_OBJDEF_B|NORMAL|ARIS_OBJDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111021C00007$$|LOB|ARIS_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014063|NORMAL|ARIS_MODELSTATS|VISIBLE|UNIQUE|VALID
IDX_ARIS_MODELSTATS_WA|NORMAL|ARIS_MODELSTATS|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_MODELSTATS_B|NORMAL|ARIS_MODELSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111017C00004$$|LOB|ARIS_MODELSTATS|VISIBLE|UNIQUE|VALID
SYS_C0014061|NORMAL|ARIS_MODEL|VISIBLE|UNIQUE|VALID
IDX_ARIS_MODEL_0|FUNCTION-BASED NORMAL|ARIS_MODEL|VISIBLE|UNIQUE|VALID
FKI_ARIS_MODEL_0|NORMAL|ARIS_MODEL|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_MODEL_WA|NORMAL|ARIS_MODEL|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_MODEL_B|NORMAL|ARIS_MODEL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111011C00007$$|LOB|ARIS_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000111011C00008$$|LOB|ARIS_MODEL|VISIBLE|UNIQUE|VALID
SYS_C0014058|NORMAL|ARIS_LANGUAGE|VISIBLE|UNIQUE|VALID
IDX_ARIS_LANGUAGE_WA|NORMAL|ARIS_LANGUAGE|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_LANGUAGE_B|NORMAL|ARIS_LANGUAGE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111007C00004$$|LOB|ARIS_LANGUAGE|VISIBLE|UNIQUE|VALID
SYS_C0014056|NORMAL|ARIS_IDPREFIX|VISIBLE|UNIQUE|VALID
IDX_ARIS_IDPREFIX_WA|NORMAL|ARIS_IDPREFIX|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_IDPREFIX_B|NORMAL|ARIS_IDPREFIX|VISIBLE|NONUNIQUE|VALID
SYS_IL0000111003C00004$$|LOB|ARIS_IDPREFIX|VISIBLE|UNIQUE|VALID
SYS_C0014054|NORMAL|ARIS_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
IDX_ARIS_FONTSTYLESHEET_0|FUNCTION-BASED NORMAL|ARIS_FONTSTYLESHEET|VISIBLE|UNIQ
IDX_ARIS_FONTSTYLESHEET_WA|NORMAL|ARIS_FONTSTYLESHEET|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_FONTSTYLESHEET_B|NORMAL|ARIS_FONTSTYLESHEET|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110999C00005$$|LOB|ARIS_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
SYS_C0014052|NORMAL|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00004$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00005$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00006$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00007$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00008$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00009$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00010$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00011$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00012$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110977C00013$$|LOB|ARIS_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0014049|NORMAL|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00004$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00005$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00006$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00007$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00008$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00009$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00010$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00011$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00012$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110955C00013$$|LOB|ARIS_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_C0014046|NORMAL|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00004$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00005$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00006$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00007$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00008$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00009$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00010$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00011$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00012$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110933C00013$$|LOB|ARIS_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014043|NORMAL|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00004$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00005$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00006$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00007$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00008$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00009$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00010$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00011$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00012$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110911C00013$$|LOB|ARIS_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00004$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00005$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00006$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00007$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00008$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00009$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00010$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00011$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00012$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110889C00013$$|LOB|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014040|NORMAL|ARIS_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014037|NORMAL|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00004$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
